,Date,Open,High,Low,Close,Volume
0,2010-03-19,0,0.0,-1.0,0.0,0.0
1,2010-03-23,-2,0.0,-3.0,-3.0,420.0
2,2010-03-24,-5,0.0,-1.0,-1.0,-1780.0
3,2010-03-25,12,0.0,0.0,0.0,130.0
4,2010-03-26,-7,2.0,0.0,2.0,130.0
5,2010-03-29,-1,3.0,0.0,3.0,310.0
6,2010-03-30,2,0.0,-2.0,-2.0,-90.0
7,2010-03-31,51,0.0,-43.0,-43.0,-240.0
8,2010-04-01,-14,2.0,-1.0,2.0,1070.0
9,2010-04-02,-3,7.0,0.0,7.0,-810.0
10,2010-04-05,3,0.0,0.0,0.0,-490.0
11,2010-04-06,-1,0.0,-3.0,-3.0,5000.0
12,2010-04-07,0,5.0,0.0,5.0,-2920.0
13,2010-04-08,-1,0.0,0.0,0.0,-1810.0
14,2010-04-09,1,0.0,-7.0,-4.0,3940.0
15,2010-04-12,0,0.0,-1.0,-1.0,-3130.0
16,2010-04-13,-4,0.0,-4.0,-4.0,-850.0
17,2010-04-14,9,1.0,0.0,1.0,290.0
18,2010-04-15,3,4.0,0.0,3.0,2910.0
19,2010-04-16,3,0.0,-3.0,-2.0,2720.0
20,2010-04-19,-6,1.0,-3.0,-1.0,5230.0
21,2010-04-20,-1,2.0,-2.0,2.0,-8860.0
22,2010-04-21,10,0.0,0.0,0.0,-2230.0
23,2010-04-22,2,0.0,-2.0,-1.0,2060.0
24,2010-04-23,6,0.0,0.0,0.0,-2230.0
25,2010-04-26,2,4.0,-1.0,3.0,1100.0
26,2010-04-27,-10,6.0,-1.0,-1.0,460.0
27,2010-04-28,-10,1.0,-2.0,1.0,-510.0
28,2010-04-30,6,2.0,0.0,0.0,2500.0
29,2010-05-06,-1,0.0,0.0,0.0,-3600.0
30,2010-05-07,-29,11.0,-3.0,8.0,1010.0
31,2010-05-10,3,2.0,-1.0,2.0,20.0
32,2010-05-11,2,0.0,-4.0,-3.0,1940.0
33,2010-05-12,4,0.0,-3.0,-3.0,-2560.0
34,2010-05-13,6,1.0,0.0,1.0,-470.0
35,2010-05-14,-7,1.0,0.0,1.0,9690.0
36,2010-05-17,-12,0.0,-8.0,-7.0,-3490.0
37,2010-05-19,0,1.0,-1.0,1.0,-3930.0
38,2010-05-20,-2,0.0,0.0,0.0,5190.0
39,2010-05-21,-6,0.0,-1.0,-1.0,-5190.0
40,2010-05-24,9,0.0,-4.0,-4.0,-2270.0
41,2010-05-25,2,0.0,-4.0,-4.0,630.0
42,2010-05-26,-3,0.0,0.0,0.0,-650.0
43,2010-05-28,13,0.0,-2.0,-2.0,640.0
44,2010-05-31,-6,1.0,0.0,1.0,-360.0
45,2010-06-01,-3,0.0,-6.0,-2.0,330.0
46,2010-06-02,0,0.0,0.0,0.0,-530.0
47,2010-06-03,0,0.0,0.0,0.0,-70.0
48,2010-06-04,6,0.0,0.0,0.0,500.0
49,2010-06-07,-16,0.0,-7.0,-7.0,320.0
50,2010-06-11,14,0.0,0.0,0.0,-540.0
51,2010-06-15,15,0.0,0.0,0.0,-210.0
52,2010-06-16,1,0.0,-1.0,0.0,470.0
53,2010-06-17,1,0.0,0.0,0.0,430.0
54,2010-06-18,1,0.0,0.0,0.0,-980.0
55,2010-06-21,2,4.0,0.0,4.0,250.0
56,2010-06-22,-3,0.0,0.0,0.0,1150.0
57,2010-06-23,-6,0.0,0.0,0.0,-710.0
58,2010-06-24,-5,0.0,0.0,0.0,-420.0
59,2010-06-25,-1,0.0,0.0,0.0,-270.0
60,2010-06-28,-6,0.0,0.0,0.0,80.0
61,2010-06-29,-2,0.0,-3.0,-3.0,210.0
62,2010-06-30,-11,1.0,0.0,1.0,110.0
63,2010-07-01,7,6.0,0.0,6.0,-400.0
64,2010-07-05,-1,0.0,0.0,0.0,-10.0
65,2010-07-06,0,0.0,0.0,0.0,100.0
66,2010-07-08,10,0.0,0.0,0.0,-100.0
67,2010-07-12,11,0.0,0.0,0.0,1270.0
68,2010-07-14,1,0.0,0.0,0.0,-1190.0
69,2010-07-15,6,0.0,0.0,0.0,-70.0
70,2010-07-16,9,1.0,0.0,1.0,0.0
71,2010-07-20,-15,2.0,0.0,2.0,1960.0
72,2010-07-21,-3,0.0,0.0,0.0,-180.0
73,2010-07-22,-1,0.0,0.0,0.0,-1790.0
74,2010-07-26,9,0.0,0.0,0.0,330.0
75,2010-07-27,-4,0.0,-5.0,-5.0,-260.0
76,2010-07-29,15,0.0,0.0,0.0,270.0
77,2010-07-30,5,0.0,-2.0,-2.0,750.0
78,2010-08-02,13,13.0,0.0,13.0,2140.0
79,2010-08-03,-8,0.0,-1.0,0.0,-720.0
80,2010-08-04,-5,0.0,0.0,0.0,-2460.0
81,2010-08-06,22,7.0,0.0,7.0,18190.0
82,2010-08-09,-19,0.0,-8.0,-8.0,-2500.0
83,2010-08-10,5,1.0,0.0,1.0,-14790.0
84,2010-08-11,-1,0.0,0.0,0.0,-950.0
85,2010-08-12,-4,0.0,0.0,0.0,140.0
86,2010-08-13,15,6.0,0.0,6.0,2160.0
87,2010-08-16,-1,0.0,-5.0,-5.0,-820.0
88,2010-08-20,-7,0.0,0.0,0.0,-1120.0
89,2010-08-24,-3,0.0,0.0,0.0,-270.0
90,2010-08-25,-14,0.0,-1.0,-1.0,690.0
91,2010-08-26,3,0.0,0.0,0.0,4210.0
92,2010-08-30,18,2.0,0.0,2.0,-4750.0
93,2010-09-03,0,0.0,0.0,0.0,-200.0
94,2010-09-06,23,0.0,-19.0,-19.0,19800.0
95,2010-09-13,11,2.0,0.0,0.0,-19810.0
96,2010-09-14,5,0.0,-7.0,-6.0,100.0
97,2010-09-15,20,0.0,0.0,0.0,-40.0
98,2010-09-16,7,0.0,-8.0,-8.0,110.0
99,2010-09-17,8,0.0,-1.0,-1.0,300.0
100,2010-09-21,7,1.0,0.0,1.0,2000.0
101,2010-09-22,-7,0.0,0.0,0.0,-2500.0
102,2010-09-24,-2,0.0,0.0,0.0,860.0
103,2010-09-27,15,7.0,0.0,7.0,-210.0
104,2010-09-28,-7,0.0,0.0,0.0,-580.0
105,2010-09-29,-8,0.0,-3.0,-3.0,110.0
106,2010-09-30,-3,1.0,-2.0,-2.0,19960.0
107,2010-10-01,-7,0.0,-1.0,-1.0,-20020.0
108,2010-10-04,-24,0.0,-6.0,-6.0,1100.0
109,2010-10-05,11,0.0,-11.0,-6.0,-590.0
110,2010-10-06,14,0.0,0.0,0.0,6160.0
111,2010-10-07,-5,10.0,0.0,0.0,-6300.0
112,2010-10-08,2,0.0,0.0,0.0,-300.0
113,2010-10-12,50,9.0,-6.0,-6.0,990.0
114,2010-10-13,14,0.0,-4.0,-4.0,2810.0
115,2010-10-14,1,0.0,-5.0,0.0,1210.0
116,2010-10-15,6,0.0,-5.0,-5.0,-3910.0
117,2010-10-18,-7,0.0,0.0,0.0,-430.0
118,2010-10-19,-1,0.0,-3.0,-3.0,3830.0
119,2010-10-20,3,0.0,0.0,0.0,-4690.0
120,2010-10-21,17,0.0,-2.0,-2.0,740.0
121,2010-10-25,-2,3.0,0.0,3.0,-370.0
122,2010-10-26,-2,0.0,0.0,0.0,-220.0
123,2010-11-01,14,5.0,0.0,0.0,3080.0
124,2010-11-02,-1,0.0,0.0,0.0,-3170.0
125,2010-11-04,1,2.0,-1.0,1.0,9930.0
126,2010-11-05,16,5.0,0.0,3.0,430.0
127,2010-11-08,8,6.0,0.0,6.0,-9990.0
128,2010-11-09,1,0.0,-2.0,0.0,1380.0
129,2010-11-10,15,0.0,-10.0,-10.0,-1020.0
130,2010-11-11,8,0.0,-5.0,-5.0,-690.0
131,2010-11-12,0,0.0,-20.0,-20.0,390.0
132,2010-11-15,-22,3.0,0.0,1.0,1070.0
133,2010-11-16,21,0.0,-10.0,-10.0,-1380.0
134,2010-11-17,-10,0.0,-27.0,-24.0,7310.0
135,2010-11-18,6,4.0,0.0,4.0,-6980.0
136,2010-11-19,22,0.0,-9.0,-9.0,500.0
137,2010-11-22,-13,4.0,0.0,3.0,-270.0
138,2010-11-24,-1,0.0,0.0,0.0,-250.0
139,2010-11-25,12,0.0,0.0,0.0,1100.0
140,2010-11-26,-3,0.0,-2.0,-2.0,7130.0
141,2010-11-29,-6,4.0,0.0,4.0,-8570.0
142,2010-11-30,10,0.0,-8.0,-8.0,1590.0
143,2010-12-01,-1,0.0,-2.0,-2.0,70.0
144,2010-12-02,22,11.0,0.0,5.0,1210.0
145,2010-12-03,4,0.0,-4.0,-4.0,-2660.0
146,2010-12-06,9,4.0,0.0,4.0,470.0
147,2010-12-07,-1,0.0,-6.0,-2.0,790.0
148,2010-12-09,6,2.0,0.0,2.0,-1120.0
149,2010-12-10,5,0.0,-3.0,-3.0,40.0
150,2010-12-13,4,3.0,-6.0,3.0,1870.0
151,2010-12-14,-1,9.0,0.0,5.0,-250.0
152,2010-12-15,8,0.0,-3.0,-2.0,-650.0
153,2010-12-16,4,0.0,-3.0,-3.0,-90.0
154,2010-12-17,-1,0.0,-1.0,-1.0,-330.0
155,2010-12-20,15,0.0,0.0,0.0,-790.0
156,2010-12-21,0,0.0,-4.0,0.0,2620.0
157,2010-12-22,3,8.0,0.0,8.0,-2100.0
158,2010-12-24,15,0.0,0.0,0.0,1940.0
159,2010-12-27,-12,0.0,-6.0,-4.0,-850.0
160,2010-12-28,5,0.0,-4.0,-3.0,3900.0
161,2010-12-29,3,0.0,-4.0,-4.0,-3290.0
162,2010-12-30,-5,0.0,-8.0,-8.0,-800.0
163,2011-01-04,7,2.0,-7.0,2.0,-900.0
164,2011-01-05,-9,0.0,-7.0,-7.0,560.0
165,2011-01-06,15,15.0,0.0,15.0,-250.0
166,2011-01-07,-15,0.0,-7.0,-4.0,3870.0
167,2011-01-11,-2,0.0,-3.0,-3.0,-4430.0
168,2011-01-12,10,0.0,-3.0,-3.0,2110.0
169,2011-01-13,15,8.0,-1.0,5.0,2470.0
170,2011-01-14,-1,24.0,-5.0,24.0,-970.0
171,2011-01-17,45,45.0,-30.0,-25.0,3220.0
172,2011-01-18,30,0.0,-20.0,-12.0,-1860.0
173,2011-01-19,15,0.0,-13.0,-13.0,4300.0
174,2011-01-20,15,24.0,-14.0,9.0,-920.0
175,2011-01-21,-9,0.0,-38.0,-38.0,6340.0
176,2011-01-24,0,42.0,0.0,29.0,-12600.0
177,2011-01-25,-1,0.0,-19.0,-3.0,9920.0
178,2011-01-26,-29,0.0,-28.0,-22.0,19510.0
179,2011-01-27,14,35.0,-5.0,-5.0,-25370.0
180,2011-01-28,5,30.0,-14.0,-13.0,-3880.0
181,2011-01-31,-15,57.0,-2.0,28.0,1430.0
182,2011-02-01,15,0.0,-20.0,-20.0,2990.0
183,2011-02-02,10,0.0,-7.0,-5.0,10850.0
184,2011-02-03,15,7.0,-5.0,-5.0,-10580.0
185,2011-02-04,15,0.0,-30.0,-26.0,7940.0
186,2011-02-07,30,0.0,-20.0,-20.0,-7990.0
187,2011-02-08,5,0.0,-10.0,-9.0,-2170.0
188,2011-02-09,4,16.0,-1.0,16.0,-1340.0
189,2011-02-10,-5,9.0,-8.0,0.0,1470.0
190,2011-02-14,10,0.0,-5.0,-2.0,5860.0
191,2011-02-15,6,0.0,-18.0,-11.0,4950.0
192,2011-02-16,-3,3.0,-43.0,-3.0,-8760.0
193,2011-02-17,-14,17.0,0.0,17.0,7700.0
194,2011-02-18,25,0.0,-10.0,-8.0,-11240.0
195,2011-02-21,-12,0.0,-3.0,-1.0,2600.0
196,2011-02-22,2,3.0,-4.0,-4.0,-3810.0
197,2011-02-23,-19,0.0,-29.0,-16.0,11070.0
198,2011-02-24,0,3.0,-10.0,-5.0,-5440.0
199,2011-02-25,7,0.0,-15.0,-9.0,-3720.0
200,2011-02-28,20,0.0,-10.0,-6.0,1900.0
201,2011-03-01,6,15.0,-4.0,10.0,44480.0
202,2011-03-02,0,0.0,-15.0,-4.0,-49370.0
203,2011-03-03,12,0.0,-7.0,-7.0,-1570.0
204,2011-03-04,12,0.0,-8.0,-3.0,1860.0
205,2011-03-07,-15,15.0,0.0,13.0,1980.0
206,2011-03-08,-2,3.0,-10.0,-10.0,40570.0
207,2011-03-09,0,4.0,0.0,0.0,-42450.0
208,2011-03-10,0,0.0,-11.0,-10.0,8600.0
209,2011-03-11,-6,6.0,-10.0,-9.0,-8680.0
210,2011-03-14,-38,20.0,0.0,16.0,5600.0
211,2011-03-15,6,0.0,-25.0,-24.0,8040.0
212,2011-03-16,-41,15.0,-2.0,1.0,-6090.0
213,2011-03-17,14,0.0,-25.0,-25.0,-6520.0
214,2011-03-18,24,45.0,0.0,29.0,-310.0
215,2011-03-22,20,0.0,-18.0,-18.0,-450.0
