,Date,Open,High,Low,Close,Volume
0,2017-12-11,0,3.0,-3.0,-1.0,0.0
1,2017-12-12,1,1.0,-4.0,-1.0,-11260.0
2,2017-12-13,5,0.0,-4.0,-2.0,-9030.0
3,2017-12-14,-2,0.0,-6.0,-5.0,8100.0
4,2017-12-15,1,0.0,-4.0,-2.0,-4460.0
5,2017-12-18,11,0.0,-2.0,-2.0,-4230.0
6,2017-12-19,4,0.0,-2.0,-1.0,490.0
7,2017-12-20,-12,0.0,-4.0,-1.0,13840.0
8,2017-12-21,0,0.0,-6.0,-2.0,-12330.0
9,2017-12-22,1,4.0,-2.0,-1.0,13800.0
10,2017-12-25,3,0.0,-2.0,-2.0,-11390.0
11,2017-12-26,4,0.0,-3.0,-2.0,-4440.0
12,2017-12-27,0,58.0,-2.0,-2.0,8290.0
13,2017-12-28,11,0.0,0.0,0.0,-7990.0
14,2017-12-29,0,0.0,-5.0,-2.0,520.0
15,2018-01-04,2,0.0,-2.0,0.0,2970.0
16,2018-01-05,-11,0.0,-8.0,-4.0,15330.0
17,2018-01-09,7,4.0,-9.0,-7.0,-13220.0
18,2018-01-10,2,0.0,-12.0,-5.0,3500.0
19,2018-01-11,-19,0.0,-8.0,-6.0,8870.0
20,2018-01-12,-5,0.0,-8.0,-4.0,-900.0
21,2018-01-15,1,0.0,-7.0,-6.0,-6580.0
22,2018-01-16,6,0.0,-9.0,-7.0,-3280.0
23,2018-01-17,6,1.0,-7.0,-1.0,-4980.0
24,2018-01-18,5,7.0,-1.0,4.0,4150.0
25,2018-01-19,-7,0.0,-9.0,-5.0,2330.0
26,2018-01-22,2,2.0,-4.0,-1.0,-6410.0
27,2018-01-23,8,3.0,-2.0,1.0,-2410.0
28,2018-01-24,0,5.0,0.0,1.0,2440.0
29,2018-01-25,-1,1.0,-7.0,-7.0,1440.0
30,2018-01-26,6,3.0,-1.0,0.0,-1020.0
31,2018-01-29,-12,2.0,-2.0,1.0,9850.0
32,2018-01-30,-9,2.0,-9.0,-6.0,10560.0
33,2018-01-31,-1,0.0,-4.0,-2.0,-13820.0
34,2018-02-01,20,2.0,-7.0,0.0,-4270.0
35,2018-02-02,-14,1.0,-8.0,0.0,-70.0
36,2018-02-05,-6,1.0,-8.0,-1.0,2230.0
37,2018-02-06,-37,17.0,-37.0,-3.0,42700.0
38,2018-02-07,8,0.0,-15.0,-12.0,-24770.0
39,2018-02-08,4,6.0,-10.0,5.0,-18810.0
40,2018-02-09,-21,4.0,-5.0,2.0,-3170.0
41,2018-02-13,-5,11.0,0.0,5.0,-840.0
42,2018-02-14,8,1.0,-13.0,-8.0,-1590.0
43,2018-02-15,-6,0.0,-7.0,-4.0,5130.0
44,2018-02-16,5,5.0,-8.0,-4.0,-370.0
45,2018-02-19,15,0.0,-6.0,-3.0,-6690.0
46,2018-02-20,7,0.0,-13.0,-1.0,1640.0
47,2018-02-21,-4,4.0,-6.0,2.0,70.0
48,2018-02-22,-11,1.0,-12.0,-9.0,10230.0
49,2018-02-23,-2,8.0,0.0,7.0,-11130.0
50,2018-02-26,16,0.0,-11.0,-4.0,1690.0
51,2018-02-27,7,0.0,-13.0,-13.0,-1170.0
52,2018-02-28,1,0.0,-4.0,-4.0,1550.0
53,2018-03-01,-6,21.0,-2.0,0.0,18310.0
54,2018-03-02,-4,0.0,-4.0,-4.0,-6970.0
55,2018-03-05,-2,1.0,-8.0,-2.0,-6870.0
56,2018-03-06,7,4.0,-7.0,4.0,-6620.0
57,2018-03-07,-4,0.0,-11.0,-7.0,3310.0
58,2018-03-08,8,1.0,-4.0,0.0,-3330.0
59,2018-03-09,3,6.0,0.0,5.0,-210.0
60,2018-03-12,1,5.0,-4.0,4.0,1590.0
61,2018-03-13,0,1.0,-17.0,1.0,-760.0
62,2018-03-14,-1,0.0,-1.0,-1.0,-1420.0
63,2018-03-15,0,0.0,-3.0,-2.0,-10.0
64,2018-03-16,2,0.0,-4.0,-4.0,100.0
65,2018-03-19,3,0.0,-5.0,-5.0,1600.0
66,2018-03-20,0,6.0,0.0,5.0,1720.0
67,2018-03-22,-1,3.0,-10.0,-9.0,-300.0
68,2018-03-23,-6,2.0,-19.0,1.0,8800.0
69,2018-03-26,-11,3.0,-1.0,2.0,-8620.0
70,2018-03-27,9,2.0,-6.0,0.0,-2040.0
71,2018-03-28,0,0.0,-6.0,-6.0,-960.0
72,2018-03-29,14,11.0,-1.0,2.0,1950.0
73,2018-03-30,9,4.0,-9.0,-4.0,400.0
74,2018-04-02,9,3.0,-10.0,-8.0,-2640.0
75,2018-04-03,-2,0.0,-20.0,-18.0,4900.0
76,2018-04-04,8,9.0,-7.0,-7.0,-4710.0
77,2018-04-05,24,7.0,-6.0,5.0,3100.0
78,2018-04-06,0,1.0,-10.0,-8.0,1800.0
79,2018-04-09,7,0.0,-3.0,-3.0,-4960.0
80,2018-04-10,5,2.0,-4.0,0.0,240.0
81,2018-04-11,3,1.0,-8.0,-8.0,-410.0
82,2018-04-12,10,0.0,-14.0,-8.0,250.0
83,2018-04-13,0,8.0,-20.0,4.0,350.0
84,2018-04-16,5,1.0,-9.0,-9.0,380.0
85,2018-04-17,7,0.0,-7.0,-7.0,-980.0
86,2018-04-18,9,0.0,-3.0,-3.0,-210.0
87,2018-04-19,8,4.0,0.0,3.0,530.0
88,2018-04-20,-1,0.0,-16.0,-11.0,840.0
89,2018-04-23,4,0.0,-11.0,-2.0,-250.0
90,2018-04-24,7,0.0,-12.0,-4.0,930.0
91,2018-04-25,4,1.0,-8.0,-4.0,1020.0
92,2018-04-26,6,0.0,-9.0,-5.0,-960.0
93,2018-04-27,5,1.0,-1.0,0.0,-480.0
94,2018-05-01,8,6.0,-5.0,1.0,2050.0
95,2018-05-02,6,3.0,-6.0,1.0,-2560.0
96,2018-05-07,3,10.0,0.0,10.0,660.0
97,2018-05-08,5,3.0,-12.0,-12.0,1520.0
98,2018-05-09,14,0.0,-14.0,0.0,-3170.0
99,2018-05-10,-4,4.0,-10.0,3.0,4900.0
100,2018-05-11,-1,3.0,0.0,2.0,-3310.0
101,2018-05-14,9,0.0,-8.0,-8.0,-350.0
102,2018-05-15,2,0.0,-10.0,-1.0,230.0
103,2018-05-16,-2,0.0,-17.0,-13.0,510.0
104,2018-05-17,0,7.0,-9.0,7.0,-1560.0
105,2018-05-18,0,3.0,-26.0,-3.0,1820.0
106,2018-05-21,2,2.0,-10.0,2.0,-730.0
107,2018-05-22,2,0.0,-9.0,-2.0,-680.0
108,2018-05-23,2,0.0,-6.0,-1.0,-1260.0
109,2018-05-24,4,0.0,-12.0,-5.0,570.0
