,Date,Open,High,Low,Close,Volume
0,2014-03-07,0,4.0,-8.0,1.0,0.0
1,2014-03-10,5,0.0,-16.0,-7.0,10070.0
2,2014-03-11,30,0.0,-32.0,-32.0,-12790.0
3,2014-03-12,-9,0.0,-10.0,-10.0,660.0
4,2014-03-13,-4,11.0,0.0,11.0,-780.0
5,2014-03-14,-15,7.0,-3.0,-3.0,990.0
6,2014-03-17,3,0.0,-10.0,-5.0,-920.0
7,2014-03-18,16,0.0,-9.0,-9.0,690.0
8,2014-03-19,8,0.0,0.0,0.0,-730.0
9,2014-03-20,-11,0.0,-10.0,-8.0,10890.0
10,2014-03-24,-13,5.0,-5.0,5.0,-9880.0
11,2014-03-25,28,0.0,-6.0,-6.0,280.0
12,2014-03-26,1,0.0,-4.0,-4.0,-1290.0
13,2014-03-27,-4,15.0,0.0,15.0,130.0
14,2014-03-28,1,0.0,0.0,0.0,-230.0
15,2014-03-31,7,0.0,-8.0,-8.0,770.0
16,2014-04-01,2,0.0,-8.0,0.0,-550.0
17,2014-04-02,15,6.0,-4.0,6.0,900.0
18,2014-04-03,-8,15.0,0.0,5.0,-1020.0
19,2014-04-04,-8,1.0,-7.0,-7.0,250.0
20,2014-04-08,5,0.0,-10.0,-10.0,-240.0
21,2014-04-09,-17,10.0,0.0,9.0,220.0
22,2014-04-10,7,0.0,0.0,0.0,-330.0
23,2014-04-11,-9,0.0,0.0,0.0,20.0
24,2014-04-14,-3,6.0,-2.0,3.0,530.0
25,2014-04-15,0,3.0,-5.0,2.0,-510.0
26,2014-04-16,-5,10.0,0.0,8.0,-10.0
27,2014-04-17,2,8.0,0.0,8.0,-20.0
28,2014-04-18,2,1.0,-2.0,1.0,30.0
29,2014-04-21,8,0.0,0.0,0.0,-40.0
30,2014-04-22,5,0.0,-5.0,-5.0,30.0
31,2014-04-23,-4,1.0,0.0,1.0,0.0
32,2014-04-25,2,0.0,-3.0,-1.0,360.0
33,2014-04-28,6,1.0,-1.0,0.0,340.0
34,2014-04-30,1,1.0,-2.0,-2.0,-20.0
35,2014-05-01,4,0.0,0.0,0.0,-510.0
36,2014-05-02,5,0.0,0.0,0.0,-200.0
