,Date,Open,High,Low,Close,Volume
0,2010-03-19,0,0.0,-10.0,-10.0,0.0
1,2010-03-23,-45,0.0,-11.0,-11.0,30.0
2,2010-03-24,14,0.0,0.0,0.0,-50.0
3,2010-03-29,262,18.0,0.0,18.0,20.0
4,2010-03-30,-40,0.0,-40.0,-40.0,170.0
5,2010-03-31,95,0.0,-8.0,-8.0,-150.0
6,2010-04-02,127,0.0,-13.0,-13.0,180.0
7,2010-04-05,11,0.0,0.0,0.0,-190.0
8,2010-04-06,-10,0.0,0.0,0.0,150.0
9,2010-04-07,-34,0.0,-15.0,-12.0,1410.0
10,2010-04-08,-16,0.0,-42.0,-35.0,-760.0
11,2010-04-09,27,18.0,0.0,18.0,-750.0
12,2010-04-12,40,26.0,0.0,26.0,190.0
13,2010-04-13,36,0.0,-46.0,-46.0,-170.0
14,2010-04-14,-2,21.0,0.0,21.0,100.0
15,2010-04-20,126,0.0,0.0,0.0,-210.0
16,2010-04-21,43,25.0,0.0,25.0,50.0
17,2010-04-22,-44,18.0,0.0,18.0,140.0
18,2010-04-23,-19,0.0,-4.0,-4.0,80.0
19,2010-04-26,44,35.0,-12.0,20.0,110.0
20,2010-04-27,-5,0.0,0.0,0.0,-350.0
21,2010-04-28,-164,0.0,-51.0,-36.0,760.0
22,2010-04-30,6,2.0,0.0,0.0,-570.0
23,2010-05-06,-327,26.0,-31.0,-19.0,190.0
24,2010-05-07,-77,0.0,-112.0,-58.0,-90.0
25,2010-05-10,208,0.0,0.0,0.0,-320.0
26,2010-05-11,-64,0.0,0.0,0.0,10.0
27,2010-05-12,-9,0.0,0.0,0.0,-10.0
28,2010-05-13,6,3.0,-2.0,3.0,1510.0
29,2010-05-14,-31,0.0,0.0,0.0,-1490.0
30,2010-05-17,-106,0.0,-108.0,-108.0,440.0
31,2010-05-18,22,0.0,0.0,0.0,-450.0
32,2010-05-21,15,0.0,0.0,0.0,-10.0
33,2010-05-24,-24,1.0,0.0,1.0,20.0
34,2010-05-25,58,0.0,0.0,0.0,20.0
35,2010-05-27,-70,38.0,0.0,37.0,40.0
36,2010-05-31,-2,1.0,0.0,1.0,-20.0
37,2010-06-02,-73,0.0,-63.0,-63.0,200.0
38,2010-06-03,33,0.0,0.0,0.0,-260.0
39,2010-06-04,-135,1.0,-51.0,-19.0,910.0
40,2010-06-07,-82,0.0,-65.0,-65.0,-580.0
41,2010-06-08,76,42.0,-1.0,8.0,-30.0
42,2010-06-10,100,0.0,0.0,0.0,-210.0
43,2010-06-11,-13,1.0,0.0,1.0,-40.0
44,2010-06-14,49,0.0,0.0,0.0,-10.0
45,2010-06-15,80,0.0,-40.0,-40.0,70.0
46,2010-06-16,55,0.0,-5.0,-5.0,-20.0
47,2010-06-18,-64,0.0,-9.0,-9.0,-60.0
48,2010-06-21,14,0.0,0.0,0.0,0.0
49,2010-06-22,3,0.0,-26.0,-26.0,10.0
50,2010-06-24,-42,0.0,0.0,0.0,-20.0
51,2010-06-25,-13,0.0,0.0,0.0,-20.0
52,2010-06-29,61,0.0,-18.0,-18.0,110.0
53,2010-07-02,-122,0.0,0.0,0.0,-70.0
54,2010-07-05,-20,8.0,0.0,8.0,140.0
55,2010-07-06,-27,5.0,0.0,5.0,-150.0
56,2010-07-12,83,0.0,0.0,0.0,-30.0
57,2010-07-13,-7,0.0,-29.0,-29.0,3010.0
58,2010-07-15,41,0.0,0.0,0.0,-3000.0
59,2010-07-27,73,0.0,0.0,0.0,10.0
60,2010-07-28,31,5.0,-7.0,5.0,80.0
61,2010-07-29,-29,0.0,0.0,0.0,-60.0
62,2010-08-02,25,0.0,0.0,0.0,-40.0
63,2010-08-04,50,0.0,-20.0,-20.0,90.0
64,2010-08-11,61,0.0,0.0,0.0,0.0
65,2010-08-13,-40,0.0,0.0,0.0,-80.0
66,2010-08-24,-77,0.0,0.0,0.0,480.0
67,2010-08-25,-84,0.0,-2.0,-2.0,-360.0
68,2010-08-27,0,0.0,0.0,0.0,-90.0
69,2010-09-01,40,0.0,0.0,0.0,-30.0
70,2010-09-03,83,0.0,0.0,0.0,180.0
71,2010-09-15,154,0.0,0.0,0.0,-190.0
72,2010-09-16,-9,0.0,0.0,0.0,200.0
73,2010-09-17,63,0.0,0.0,0.0,0.0
74,2010-09-24,-95,14.0,0.0,14.0,-180.0
75,2010-09-29,13,0.0,0.0,0.0,470.0
76,2010-10-04,56,0.0,0.0,0.0,-480.0
77,2010-10-06,54,41.0,0.0,41.0,70.0
78,2010-10-07,-45,0.0,0.0,0.0,10.0
79,2010-10-12,-98,0.0,0.0,0.0,-90.0
80,2010-10-22,-73,0.0,0.0,0.0,310.0
81,2010-10-27,16,0.0,0.0,0.0,-310.0
82,2010-11-08,68,3.0,0.0,3.0,500.0
83,2010-11-09,-18,0.0,0.0,0.0,-490.0
84,2010-11-11,26,20.0,0.0,20.0,200.0
85,2010-11-12,-66,0.0,0.0,0.0,-210.0
86,2010-11-15,-103,28.0,0.0,28.0,50.0
87,2010-11-17,-155,36.0,0.0,36.0,250.0
88,2010-11-19,54,0.0,-14.0,-14.0,-240.0
89,2010-11-22,-4,41.0,0.0,41.0,40.0
90,2010-11-25,22,5.0,0.0,5.0,-40.0
91,2010-11-26,19,0.0,0.0,0.0,-50.0
92,2010-11-29,-2,0.0,0.0,0.0,30.0
93,2010-11-30,50,0.0,-40.0,-40.0,190.0
94,2010-12-02,87,0.0,0.0,0.0,660.0
95,2010-12-06,-9,1.0,0.0,1.0,-790.0
