,Date,Open,High,Low,Close,Volume
0,2000-01-04,0,0.0,-134.0,-62.0,0.0
1,2000-01-05,-132,10.0,-90.0,-10.0,3428000.0
2,2000-01-06,-60,8.0,-108.0,-79.0,-538000.0
3,2000-01-07,-200,189.0,0.0,69.0,6667000.0
4,2000-01-11,200,0.0,0.0,0.0,-9497000.0
5,2000-01-12,40,140.0,-20.0,70.0,6375000.0
6,2000-01-13,-40,15.0,-48.0,-1.0,-3862000.0
7,2000-01-14,-20,20.0,-18.0,-2.0,-359000.0
8,2000-01-17,40,91.0,-7.0,91.0,1567000.0
9,2000-01-18,-5,35.0,-85.0,30.0,32000.0
10,2000-01-19,-20,0.0,-82.0,-23.0,-229000.0
11,2000-01-20,20,60.0,-65.0,-20.0,1833000.0
12,2000-01-21,10,10.0,-20.0,-9.0,-4457000.0
13,2000-01-24,-19,69.0,0.0,58.0,940000.0
14,2000-01-25,-40,74.0,-7.0,50.0,287000.0
15,2000-01-26,30,84.0,-3.0,66.0,4488000.0
16,2000-01-27,-60,144.0,-6.0,114.0,1061000.0
17,2000-01-28,20,25.0,-69.0,-51.0,-5572000.0
18,2000-01-31,-90,59.0,-9.0,43.0,-1316000.0
19,2000-02-01,-30,58.0,-2.0,38.0,1759000.0
20,2000-02-02,25,29.0,-33.0,16.0,602000.0
21,2000-02-03,-11,15.0,-20.0,-5.0,-2630000.0
22,2000-02-04,14,31.0,-24.0,10.0,787000.0
23,2000-02-07,21,42.0,-15.0,42.0,909000.0
24,2000-02-08,2,55.0,-57.0,-26.0,292000.0
25,2000-02-09,30,22.0,-93.0,-83.0,-2022000.0
26,2000-02-10,-30,15.0,-49.0,-49.0,-294000.0
27,2000-02-14,0,4.0,-41.0,-13.0,20000.0
28,2000-02-15,-30,7.0,-88.0,-83.0,919000.0
29,2000-02-16,40,6.0,-43.0,-40.0,-396000.0
30,2000-02-17,19,67.0,-9.0,31.0,-388000.0
31,2000-02-18,-5,15.0,-25.0,-6.0,-885000.0
32,2000-02-21,-4,0.0,-40.0,-40.0,-320000.0
33,2000-02-22,-5,25.0,-47.0,0.0,1204000.0
34,2000-02-23,25,95.0,0.0,80.0,283000.0
35,2000-02-24,45,90.0,-30.0,85.0,1430000.0
36,2000-02-25,30,10.0,-80.0,-25.0,-719000.0
37,2000-02-28,-60,55.0,0.0,28.0,-1521000.0
38,2000-02-29,22,74.0,-15.0,49.0,2672000.0
39,2000-03-01,21,9.0,-55.0,-21.0,-759000.0
40,2000-03-02,30,49.0,-27.0,40.0,1586000.0
41,2000-03-03,-29,20.0,-29.0,-5.0,-3086000.0
42,2000-03-06,30,4.0,-140.0,-134.0,-507000.0
43,2000-03-07,60,49.0,-11.0,49.0,1661000.0
44,2000-03-08,-30,10.0,-32.0,-1.0,-1560000.0
45,2000-03-09,-28,39.0,-1.0,33.0,22000.0
46,2000-03-10,6,16.0,-50.0,10.0,3789000.0
47,2000-03-13,-50,40.0,-100.0,-66.0,-3077000.0
48,2000-03-14,-90,51.0,0.0,26.0,244000.0
49,2000-03-15,-30,25.0,-6.0,18.0,-641000.0
50,2000-03-16,21,26.0,-25.0,-1.0,1614000.0
51,2000-03-17,30,89.0,-1.0,52.0,79000.0
52,2000-03-21,-37,71.0,-4.0,66.0,-1266000.0
53,2000-03-22,-30,41.0,-7.0,41.0,485000.0
54,2000-03-23,30,48.0,0.0,20.0,1105000.0
55,2000-03-24,30,10.0,-12.0,-2.0,-364000.0
56,2000-03-27,3,9.0,-96.0,9.0,-846000.0
57,2000-03-28,-30,28.0,-45.0,0.0,-1662000.0
58,2000-03-29,-29,58.0,0.0,56.0,412000.0
59,2000-03-30,-60,17.0,-29.0,-7.0,138000.0
60,2000-03-31,-20,68.0,-4.0,65.0,-435000.0
61,2000-04-03,5,155.0,-5.0,115.0,6158000.0
62,2000-04-04,15,10.0,-88.0,-60.0,-2600000.0
63,2000-04-05,-50,1.0,-78.0,-74.0,-188000.0
64,2000-04-06,0,4.0,-76.0,-76.0,-2509000.0
65,2000-04-07,2,108.0,0.0,98.0,-527000.0
66,2000-04-10,50,0.0,-49.0,-15.0,-481000.0
67,2000-04-11,-6,0.0,-64.0,-50.0,427000.0
68,2000-04-12,-60,20.0,-94.0,-59.0,3949000.0
69,2000-04-13,-130,0.0,-138.0,-60.0,1344000.0
70,2000-04-14,20,68.0,-9.0,47.0,-4292000.0
71,2000-04-17,-200,0.0,0.0,0.0,-754000.0
72,2000-04-18,103,10.0,-93.0,-60.0,1408000.0
73,2000-04-19,85,54.0,-55.0,35.0,-896000.0
74,2000-04-20,0,5.0,-38.0,-27.0,-219000.0
75,2000-04-21,-18,17.0,-105.0,-35.0,1539000.0
76,2000-04-24,40,77.0,-10.0,50.0,-675000.0
77,2000-04-25,0,5.0,-30.0,-10.0,0.0
78,2000-04-26,30,5.0,-60.0,-45.0,-719000.0
79,2000-04-27,15,34.0,-15.0,-5.0,343000.0
80,2000-04-28,5,99.0,-5.0,99.0,-62000.0
81,2000-05-01,50,56.0,-12.0,51.0,1074000.0
82,2000-05-02,0,0.0,-32.0,-29.0,-2563000.0
83,2000-05-08,30,14.0,-61.0,-61.0,205000.0
84,2000-05-09,-25,25.0,-50.0,-35.0,567000.0
85,2000-05-10,-20,0.0,-20.0,-10.0,-103000.0
86,2000-05-11,-20,0.0,-85.0,-80.0,710000.0
87,2000-05-12,10,20.0,-35.0,-32.0,1509000.0
88,2000-05-15,32,59.0,0.0,40.0,-2178000.0
89,2000-05-16,-40,20.0,-40.0,-15.0,365000.0
90,2000-05-17,20,9.0,-13.0,-5.0,-740000.0
91,2000-05-18,-10,0.0,-33.0,-3.0,293000.0
92,2000-05-19,-29,2.0,-68.0,-28.0,322000.0
93,2000-05-22,-100,12.0,-59.0,-19.0,63000.0
94,2000-05-23,-20,36.0,0.0,28.0,-235000.0
95,2000-05-24,9,0.0,-119.0,-101.0,614000.0
96,2000-05-25,80,120.0,-30.0,120.0,450000.0
97,2000-05-26,113,45.0,-100.0,-100.0,6066000.0
98,2000-05-29,80,25.0,-20.0,20.0,-4856000.0
99,2000-05-30,10,36.0,-11.0,-9.0,-1932000.0
100,2000-05-31,100,44.0,-31.0,39.0,2276000.0
101,2000-06-01,0,18.0,-30.0,0.0,-1710000.0
102,2000-06-02,90,75.0,-10.0,60.0,5579000.0
103,2000-06-05,70,65.0,-5.0,21.0,-866000.0
104,2000-06-06,-30,69.0,0.0,44.0,-2058000.0
105,2000-06-07,-30,35.0,-52.0,35.0,-2722000.0
106,2000-06-08,20,9.0,-50.0,-50.0,41000.0
107,2000-06-09,-30,40.0,-23.0,0.0,338000.0
108,2000-06-12,-2,22.0,-12.0,11.0,-1257000.0
109,2000-06-13,10,40.0,-54.0,-47.0,-376000.0
110,2000-06-14,60,27.0,-30.0,23.0,670000.0
111,2000-06-15,5,37.0,-30.0,37.0,2476000.0
112,2000-06-16,-2,5.0,-19.0,-10.0,-1422000.0
113,2000-06-19,-30,55.0,0.0,55.0,-1599000.0
114,2000-06-20,30,66.0,-15.0,60.0,3664000.0
115,2000-06-21,30,120.0,-5.0,80.0,3500000.0
116,2000-06-22,40,60.0,-130.0,-105.0,-4494000.0
117,2000-06-23,-15,115.0,-9.0,105.0,-248000.0
118,2000-06-26,-35,115.0,-25.0,75.0,517000.0
119,2000-06-27,-40,25.0,-60.0,0.0,424000.0
120,2000-06-28,-5,90.0,0.0,85.0,-1494000.0
121,2000-06-29,5,80.0,-25.0,50.0,1427000.0
122,2000-06-30,-10,50.0,-15.0,15.0,-42000.0
123,2000-07-03,-5,90.0,-5.0,70.0,-2231000.0
124,2000-07-04,20,10.0,-70.0,-35.0,-738000.0
125,2000-07-05,35,40.0,-65.0,-50.0,1156000.0
126,2000-07-06,-60,110.0,-75.0,85.0,53000.0
127,2000-07-07,280,120.0,-120.0,-105.0,8439000.0
128,2000-07-10,120,155.0,-70.0,30.0,-4799000.0
129,2000-07-11,-35,95.0,-85.0,-65.0,1268000.0
130,2000-07-12,0,190.0,0.0,175.0,-2216000.0
131,2000-07-13,40,65.0,-65.0,35.0,2157000.0
132,2000-07-14,50,230.0,-25.0,160.0,2910000.0
133,2000-07-17,120,130.0,-85.0,-70.0,-2607000.0
134,2000-07-18,-10,0.0,-245.0,-190.0,428000.0
135,2000-07-19,-80,210.0,-80.0,170.0,-125000.0
136,2000-07-21,270,70.0,-100.0,-40.0,6814000.0
137,2000-07-24,-40,10.0,-160.0,-145.0,-8621000.0
138,2000-07-25,-30,115.0,-45.0,60.0,551000.0
139,2000-07-26,25,160.0,-50.0,140.0,3790000.0
140,2000-07-27,-50,140.0,-60.0,-60.0,2150000.0
141,2000-07-28,-90,70.0,-80.0,60.0,-4997000.0
142,2000-07-31,0,10.0,-125.0,-15.0,-2881000.0
143,2000-08-01,75,230.0,-20.0,180.0,6055000.0
144,2000-08-02,50,190.0,-10.0,80.0,2713000.0
145,2000-08-03,0,30.0,-200.0,-160.0,-6942000.0
146,2000-08-04,-50,30.0,-140.0,-90.0,856000.0
147,2000-08-07,50,110.0,-10.0,60.0,-4428000.0
148,2000-08-08,30,10.0,-140.0,-90.0,-835000.0
149,2000-08-09,-90,140.0,-45.0,100.0,2052000.0
150,2000-08-10,-20,120.0,-10.0,30.0,-905000.0
151,2000-08-11,-40,80.0,-20.0,20.0,-300000.0
152,2000-08-14,50,80.0,0.0,50.0,324000.0
153,2000-08-15,90,200.0,-30.0,190.0,9016000.0
154,2000-08-16,-30,0.0,-120.0,-80.0,-6786000.0
155,2000-08-17,-50,190.0,-10.0,60.0,1328000.0
156,2000-08-18,50,70.0,-30.0,0.0,-1959000.0
157,2000-08-21,40,10.0,-80.0,-70.0,-569000.0
158,2000-08-22,-50,50.0,-70.0,0.0,-339000.0
159,2000-08-23,-50,10.0,-80.0,-60.0,1083000.0
160,2000-08-24,-100,10.0,-100.0,-80.0,2282000.0
161,2000-08-25,50,20.0,-100.0,-50.0,-3273000.0
162,2000-08-28,50,240.0,-40.0,210.0,4123000.0
163,2000-08-29,50,170.0,0.0,80.0,6764000.0
164,2000-08-30,-40,40.0,-80.0,-60.0,-11710000.0
165,2000-08-31,0,70.0,-20.0,60.0,-689000.0
166,2000-09-01,200,70.0,-110.0,-50.0,9981000.0
167,2000-09-04,20,20.0,-120.0,-70.0,-10610000.0
168,2000-09-05,-100,40.0,-130.0,-130.0,3814000.0
169,2000-09-06,-20,150.0,-10.0,120.0,-1086000.0
170,2000-09-07,-30,0.0,-130.0,-120.0,-1438000.0
171,2000-09-08,150,60.0,-50.0,60.0,2030000.0
172,2000-09-11,-80,100.0,-110.0,-70.0,-1492000.0
173,2000-09-12,-50,40.0,-160.0,-90.0,2262000.0
174,2000-09-13,-80,10.0,-180.0,-100.0,5569000.0
175,2000-09-14,5,75.0,-150.0,-95.0,-3824000.0
176,2000-09-18,-30,30.0,-80.0,5.0,-3902000.0
177,2000-09-19,-160,10.0,-120.0,-15.0,4579000.0
178,2000-09-20,80,120.0,-15.0,115.0,-1106000.0
179,2000-09-21,-45,45.0,-30.0,-10.0,-4321000.0
180,2000-09-22,-160,30.0,-65.0,-15.0,373000.0
181,2000-09-25,160,5.0,-105.0,-35.0,-863000.0
182,2000-09-26,10,30.0,-30.0,-5.0,-876000.0
183,2000-09-27,-80,130.0,-30.0,85.0,1744000.0
184,2000-09-28,0,185.0,0.0,115.0,3581000.0
185,2000-09-29,125,30.0,-60.0,-55.0,-1636000.0
186,2000-10-02,-40,85.0,-70.0,85.0,-1205000.0
187,2000-10-03,50,130.0,-40.0,100.0,2340000.0
188,2000-10-04,-20,110.0,-50.0,60.0,-2339000.0
189,2000-10-05,20,40.0,-150.0,-120.0,-427000.0
190,2000-10-06,-10,110.0,-20.0,110.0,-1771000.0
191,2000-10-10,-100,100.0,-50.0,-20.0,435000.0
192,2000-10-11,-120,10.0,-270.0,-190.0,3891000.0
193,2000-10-12,-160,170.0,0.0,40.0,1897000.0
194,2000-10-13,-40,140.0,-5.0,130.0,-5259000.0
195,2000-10-16,140,10.0,-90.0,-80.0,-78000.0
196,2000-10-17,190,190.0,-10.0,100.0,9615000.0
197,2000-10-18,50,10.0,-150.0,-50.0,-4648000.0
198,2000-10-19,40,80.0,-50.0,-30.0,-3191000.0
199,2000-10-20,200,190.0,-10.0,160.0,8654000.0
200,2000-10-23,50,180.0,-50.0,80.0,-1657000.0
201,2000-10-24,0,70.0,-80.0,-60.0,-4951000.0
202,2000-10-25,-450,50.0,-50.0,-50.0,4510000.0
203,2000-10-26,-460,130.0,-40.0,90.0,11850000.0
204,2000-10-27,200,75.0,-90.0,-20.0,-12681000.0
205,2000-10-30,40,10.0,-120.0,-45.0,-5951000.0
206,2000-10-31,-15,30.0,-130.0,30.0,-1896000.0
207,2000-11-01,210,110.0,-40.0,70.0,5151000.0
208,2000-11-02,-50,30.0,-110.0,-50.0,-3915000.0
209,2000-11-06,100,80.0,-20.0,70.0,-14000.0
210,2000-11-07,-50,70.0,-40.0,0.0,107000.0
211,2000-11-08,-10,150.0,-70.0,-70.0,114000.0
212,2000-11-09,-100,80.0,0.0,20.0,859000.0
213,2000-11-10,-50,40.0,-35.0,-20.0,-2195000.0
214,2000-11-13,-160,60.0,-20.0,60.0,135000.0
215,2000-11-14,30,55.0,-50.0,0.0,-356000.0
216,2000-11-15,120,10.0,-90.0,-55.0,-147000.0
217,2000-11-16,40,5.0,-90.0,-30.0,-1025000.0
218,2000-11-17,-95,20.0,-125.0,-60.0,2514000.0
219,2000-11-20,0,0.0,-105.0,-75.0,-2260000.0
220,2000-11-21,-65,20.0,-95.0,-55.0,3335000.0
221,2000-11-22,10,35.0,-90.0,-35.0,-1923000.0
222,2000-11-24,-60,70.0,-20.0,30.0,-613000.0
223,2000-11-27,80,220.0,-5.0,220.0,683000.0
224,2000-11-28,-40,20.0,-90.0,-70.0,-1424000.0
225,2000-11-29,-80,40.0,-20.0,10.0,-248000.0
226,2000-11-30,-80,195.0,-60.0,80.0,2461000.0
227,2000-12-01,-40,110.0,-20.0,40.0,932000.0
228,2000-12-04,90,40.0,-75.0,40.0,-2835000.0
229,2000-12-05,0,20.0,-125.0,-95.0,-397000.0
230,2000-12-06,120,35.0,-15.0,15.0,3877000.0
231,2000-12-07,-60,15.0,-20.0,0.0,-3361000.0
232,2000-12-08,60,20.0,-20.0,0.0,1418000.0
233,2000-12-11,20,90.0,0.0,90.0,-493000.0
234,2000-12-12,0,0.0,-65.0,-15.0,-463000.0
235,2000-12-13,0,15.0,-50.0,15.0,-1615000.0
236,2000-12-14,-80,30.0,-10.0,15.0,301000.0
237,2000-12-15,-75,50.0,-40.0,-40.0,503000.0
238,2000-12-18,-40,15.0,-45.0,-25.0,351000.0
239,2000-12-19,-35,30.0,-70.0,-60.0,100000.0
240,2000-12-20,-160,20.0,-110.0,-90.0,5037000.0
241,2000-12-21,-240,80.0,-160.0,-60.0,174000.0
242,2000-12-22,80,80.0,-20.0,70.0,-909000.0
243,2000-12-25,80,15.0,-120.0,-25.0,-3025000.0
244,2000-12-26,-35,0.0,-60.0,-25.0,-1628000.0
245,2000-12-27,-15,0.0,-200.0,-115.0,2880000.0
246,2000-12-28,50,15.0,-80.0,-75.0,-2921000.0
247,2000-12-29,0,10.0,-59.0,-45.0,-737000.0
248,2001-01-04,205,20.0,-140.0,-65.0,2947000.0
249,2001-01-05,-40,65.0,-55.0,35.0,-251000.0
250,2001-01-09,-40,60.0,-30.0,60.0,-1603000.0
251,2001-01-10,30,0.0,-120.0,-90.0,-634000.0
252,2001-01-11,0,10.0,-165.0,-157.0,1584000.0
253,2001-01-12,17,75.0,-7.0,40.0,-374000.0
254,2001-01-15,60,20.0,-86.0,-35.0,1233000.0
255,2001-01-16,60,40.0,-75.0,25.0,-1520000.0
256,2001-01-17,40,40.0,-75.0,40.0,-398000.0
257,2001-01-18,280,110.0,-10.0,100.0,7947000.0
258,2001-01-19,80,60.0,-80.0,-10.0,-4147000.0
259,2001-01-22,0,20.0,-140.0,-35.0,-3369000.0
260,2001-01-23,-40,5.0,-110.0,-85.0,504000.0
261,2001-01-24,80,20.0,-50.0,-5.0,-504000.0
262,2001-01-25,-90,10.0,-95.0,-55.0,90000.0
263,2001-01-26,-120,20.0,-65.0,-15.0,1120000.0
