,Date,Open,High,Low,Close,Volume
0,2015-01-15,0,290.0,0.0,250.0,0.0
1,2015-01-16,-360,120.0,-140.0,110.0,321.0
2,2015-01-19,160,30.0,-30.0,-30.0,-7179.0
3,2015-01-20,110,230.0,0.0,230.0,20893.0
4,2015-01-21,0,0.0,-130.0,-70.0,-18809.0
5,2015-01-22,90,0.0,-90.0,-70.0,-1497.0
6,2015-01-23,250,0.0,-40.0,-20.0,3311.0
7,2015-01-26,-210,170.0,0.0,160.0,12245.0
8,2015-01-27,200,110.0,0.0,110.0,3754.0
9,2015-01-28,-160,250.0,-10.0,200.0,-3653.0
10,2015-01-29,-160,140.0,-60.0,-60.0,-12973.0
11,2015-01-30,210,0.0,-120.0,-120.0,-3364.0
12,2015-02-02,-150,70.0,-40.0,30.0,194.0
13,2015-02-03,50,0.0,-320.0,-260.0,824.0
14,2015-02-04,230,130.0,-40.0,80.0,-444.0
15,2015-02-05,-100,50.0,-60.0,-60.0,27027.0
16,2015-02-06,210,0.0,-80.0,-60.0,-27356.0
17,2015-02-09,130,0.0,-100.0,-60.0,20883.0
18,2015-02-10,-90,20.0,-70.0,10.0,-20734.0
19,2015-02-12,300,60.0,-30.0,10.0,7005.0
20,2015-02-13,-40,60.0,-30.0,-20.0,-6686.0
21,2015-02-16,140,40.0,-20.0,-20.0,-231.0
22,2015-02-17,-60,30.0,-10.0,30.0,-117.0
23,2015-02-18,140,80.0,-30.0,80.0,180.0
24,2015-02-19,30,100.0,0.0,50.0,244.0
25,2015-02-20,80,10.0,-30.0,-10.0,-481.0
26,2015-02-23,160,0.0,-90.0,-90.0,373.0
27,2015-02-24,60,110.0,-40.0,110.0,-57.0
28,2015-02-25,30,40.0,-50.0,-50.0,-211.0
29,2015-02-26,40,160.0,0.0,140.0,-208.0
30,2015-02-27,120,0.0,-140.0,-90.0,81.0
31,2015-03-02,100,0.0,-90.0,-50.0,9373.0
32,2015-03-03,80,0.0,-160.0,-120.0,-6431.0
33,2015-03-04,-70,10.0,-110.0,10.0,-3136.0
34,2015-03-05,-50,90.0,0.0,50.0,3951.0
35,2015-03-06,90,160.0,0.0,140.0,4037.0
36,2015-03-09,-70,0.0,-100.0,-80.0,-2531.0
37,2015-03-10,100,0.0,-300.0,-300.0,-5008.0
38,2015-03-11,-40,260.0,0.0,170.0,1112.0
39,2015-03-12,60,210.0,0.0,210.0,-1122.0
40,2015-03-13,160,150.0,-50.0,140.0,5069.0
41,2015-03-16,-60,80.0,0.0,30.0,-5495.0
42,2015-03-17,150,40.0,-20.0,40.0,-71.0
43,2015-03-18,-50,150.0,-10.0,150.0,122.0
44,2015-03-19,-60,50.0,-180.0,-10.0,937.0
45,2015-03-20,20,50.0,-80.0,50.0,10098.0
46,2015-03-23,110,120.0,0.0,90.0,-10158.0
47,2015-03-24,-40,60.0,-60.0,0.0,2373.0
48,2015-03-25,20,40.0,-190.0,0.0,4872.0
49,2015-03-26,-120,0.0,-210.0,-180.0,-1151.0
