Date,Open,High,Low,Close,Adj Close,Volume
2013-05-09,10210,10240,9650,9970,9970,21460
2013-05-10,10420,10550,10370,10500,10500,55670
2013-05-13,10750,10960,10690,10740,10740,52720
2013-05-14,11040,11040,10730,10740,10740,33610
2013-05-15,11140,11230,11070,11210,11210,73230
2013-05-16,11330,11340,10900,11120,11120,85520
2013-05-17,10980,11310,10890,11260,11260,49080
2013-05-20,11560,11640,11460,11600,11600,71730
2013-05-21,11550,11730,11450,11640,11640,44760
2013-05-22,11800,12170,11750,12070,12070,46250
2013-05-23,12250,12500,10400,10460,10460,262840
2013-05-24,10870,11130,9100,10480,10480,245010
2013-05-27,9830,10010,9600,9740,9740,117840
2013-05-28,9590,10100,9520,9970,9970,131330
2013-05-29,10250,10250,9870,10000,10000,105090
2013-05-30,9550,9650,8920,9050,9050,233140
2013-05-31,9350,9420,9100,9310,9310,108480
2013-06-03,8860,8900,8550,8580,8580,137630
2013-06-04,8460,8990,8280,8920,8920,183840
2013-06-05,8940,9150,8200,8250,8250,182820
2013-06-06,8030,8480,8000,8060,8060,162500
2013-06-07,7850,8330,7600,8010,8010,192980
2013-06-10,8610,8780,8420,8760,8760,147410
2013-06-11,8800,8890,8490,8570,8570,98530
2013-06-12,8170,8550,8130,8510,8510,89900
2013-06-13,8150,8160,7450,7510,7510,378890
2013-06-14,7960,7970,7600,7620,7620,169710
2013-06-17,7520,8100,7520,8080,8080,109660
2013-06-18,8060,8240,7950,8090,8090,96560
2013-06-19,8380,8420,8190,8360,8360,126240
2013-06-20,8210,8300,7760,8090,8090,156290
2013-06-21,7690,8480,7680,8330,8330,210900
2013-06-24,8540,8580,8070,8110,8110,153200
2013-06-25,8140,8340,7750,8040,8040,190760
2013-06-26,8290,8290,7830,7830,7830,204060
2013-06-27,8050,8290,7890,8290,8290,171340
2013-06-28,8480,8950,8470,8890,8890,228250
2013-07-01,9030,9140,8730,9110,9110,224870
2013-07-02,9260,9420,9170,9420,9420,214660
2013-07-03,9550,9550,9270,9370,9370,264440
2013-07-04,9280,9440,9240,9330,9330,102480
2013-07-05,9540,9710,9520,9710,9710,224830
2013-07-08,9950,9990,9470,9470,9470,312460
2013-07-09,9670,9930,9560,9920,9920,181680
2013-07-10,9900,10040,9670,9840,9840,290790
2013-07-11,9680,9980,9670,9920,9920,337950
2013-07-12,9940,10070,9860,9980,9980,313130
2013-07-16,10110,10160,10040,10100,10100,96870
2013-07-17,9960,10100,9900,10080,10080,193430
2013-07-18,10170,10430,10160,10300,10300,169910
2013-07-19,10530,10600,9830,10100,10100,439780
2013-07-22,10350,10360,9980,10180,10180,350610
2013-07-23,10050,10410,10010,10360,10360,202990
2013-07-24,10270,10320,10130,10270,10270,138150
2013-07-25,10290,10300,10000,10070,10070,142400
2013-07-26,9770,9800,9430,9490,9490,382150
2013-07-29,9120,9220,8820,8830,8830,300780
2013-07-30,8810,9140,8760,9080,9080,217300
2013-07-31,8870,9040,8790,8810,8810,208550
2013-08-01,8820,9250,8790,9250,9250,214250
2013-08-02,9500,9850,9440,9850,9850,317770
2013-08-05,9630,9730,9520,9550,9550,297840
2013-08-06,9540,9760,9270,9750,9750,362390
2013-08-07,9300,9420,9020,9040,9040,469100
2013-08-08,8980,9270,8620,8700,8700,471990
2013-08-09,8800,8900,8590,8720,8720,307720
2013-08-12,8570,8770,8460,8560,8560,372930
2013-08-13,8830,9020,8790,9000,9000,192780
2013-08-14,9110,9270,8860,9250,9250,250270
2013-08-15,9020,9180,8810,8870,8870,231210
2013-08-16,8620,8860,8620,8760,8760,212250
2013-08-19,8740,8880,8660,8860,8860,166360
2013-08-20,8710,8850,8390,8410,8410,360750
2013-08-21,8460,8550,8220,8460,8460,289590
2013-08-22,8320,8480,8210,8380,8380,270140
2013-08-23,8680,8890,8650,8740,8740,288390
2013-08-26,8820,8860,8650,8720,8720,160700
2013-08-27,8600,8770,8540,8600,8600,155590
2013-08-28,8200,8410,8140,8330,8330,357710
2013-08-29,8400,8500,8370,8470,8470,264020
2013-08-30,8620,8690,8340,8390,8390,274610
2013-09-02,8460,8690,8430,8640,8640,224110
2013-09-03,8870,9150,8870,9140,9140,367160
2013-09-04,9010,9250,8960,9230,9230,443390
2013-09-05,9350,9390,9140,9250,9250,351070
2013-09-06,9270,9280,8940,8990,8990,438300
2013-09-09,9590,9600,9320,9420,9420,319350
2013-09-10,9570,9760,9540,9730,9730,369890
2013-09-11,9850,9910,9710,9720,9720,256040
2013-09-12,9700,9770,9570,9670,9670,196140
2013-09-13,9600,9740,9460,9710,9710,353010
2013-09-17,9770,9790,9580,9590,9590,141240
2013-09-18,9720,9990,9690,9820,9820,436880
2013-09-19,10070,10180,9930,10150,10150,411220
