Date,Open,High,Low,Close,Adj Close,Volume
2013-03-07,15320,15700,15170,15200,15200,28289
2013-03-08,15460,15460,15320,15430,15430,10954
2013-03-11,15690,15760,15550,15740,15740,12051
2013-03-12,15890,15920,15690,15690,15690,15110
2013-03-13,15660,15710,15600,15630,15630,8839
2013-03-14,15700,15700,15570,15670,15670,2183
2013-03-15,15760,15860,15700,15840,15840,5316
2013-03-18,15730,15740,15580,15590,15590,11960
2013-03-19,15780,15870,15720,15850,15850,2633
2013-03-21,16030,16090,16010,16090,16090,1038
2013-03-22,15980,15990,15830,15850,15850,11486
2013-03-25,16010,16010,15900,15950,15950,3219
2013-03-26,15890,15920,15800,15810,15810,4700
2013-03-27,15990,16000,15930,15950,15950,2941
2013-03-28,15990,15990,15710,15830,15830,6594
2013-03-29,15870,15870,15680,15820,15820,3744
2013-04-01,15750,15750,15220,15270,15270,25987
2013-04-02,15110,15170,14750,15070,15070,10901
2013-04-03,15000,15070,14910,15070,15070,6054
2013-04-04,14900,15390,14790,15390,15390,17131
2013-04-05,15790,16080,15590,15600,15600,41532
2013-04-08,16000,16140,15860,16020,16020,5568
2013-04-09,16060,16070,15840,15930,15930,4437
2013-04-10,16060,16380,16060,16370,16370,6187
2013-04-11,16550,16720,16550,16650,16650,8015
2013-04-12,16500,16750,16370,16750,16750,2105
2013-04-15,16560,16680,16480,16570,16570,2349
2013-04-16,16190,16410,16140,16380,16380,4202
2013-04-17,16500,16630,16480,16620,16620,2808
2013-04-18,16530,16590,16400,16420,16420,2031
2013-04-19,16490,16490,16300,16470,16470,4565
2013-04-22,16700,16800,16610,16710,16710,4322
2013-04-23,16700,16710,16650,16700,16700,1375
2013-04-24,16800,17000,16800,16990,16990,3455
2013-04-25,17030,17220,17030,17150,17150,3478
2013-04-26,17220,17230,16980,16980,16980,6255
2013-04-30,16980,17120,16980,17090,17090,1358
2013-05-01,17100,17100,16940,16950,16950,2972
2013-05-02,16930,16950,16840,16850,16850,3318
2013-05-07,17520,17520,17260,17360,17360,3034
2013-05-08,17490,17630,17430,17540,17540,4547
2013-05-09,17640,17640,17350,17360,17360,2683
2013-05-10,17700,17780,17560,17730,17730,2375
2013-05-13,17790,17900,17790,17890,17890,1858
2013-05-14,17820,17950,17820,17900,17900,6789
2013-05-15,18000,18270,18000,18240,18240,14883
2013-05-16,18310,18340,17900,18120,18120,9081
2013-05-17,18000,18230,17960,18220,18220,1936
2013-05-20,18390,18490,18290,18400,18400,1774
2013-05-21,18450,18550,18400,18540,18540,2728
2013-05-22,18650,19000,18650,18690,18690,7956
2013-05-23,18750,18970,18100,18490,18490,11821
2013-05-24,18200,18900,17900,17920,17920,6500
2013-05-27,17900,17980,17610,17700,17700,4308
2013-05-28,17500,17860,17350,17820,17820,5146
2013-05-29,17980,18170,17880,17970,17970,1460
2013-05-30,17590,17880,16810,16940,16940,6529
2013-05-31,17160,17210,16740,16810,16810,3769
2013-06-03,16560,16750,16210,16290,16290,4801
2013-06-04,16180,16450,15910,16450,16450,3559
2013-06-05,16400,16590,16050,16070,16070,11973
2013-06-06,15710,16070,15700,15770,15770,3067
2013-06-07,15560,15840,15230,15600,15600,5877
2013-06-10,16200,16240,16030,16240,16240,1827
2013-06-11,16350,16380,16080,16120,16120,1552
2013-06-12,15860,16200,15710,16040,16040,1419
2013-06-13,15780,15850,15250,15550,15550,6512
2013-06-14,16000,16210,15540,15550,15550,1550
2013-06-17,15600,15970,15600,15970,15970,1097
2013-06-18,15970,16080,15850,15950,15950,1166
2013-06-19,16130,16290,16020,16210,16210,1160
2013-06-20,16210,16230,16020,16080,16080,1121
2013-06-21,15690,16120,15650,16000,16000,3044
2013-06-24,16190,16200,16000,16060,16060,1025
2013-06-25,16000,16100,15730,15750,15750,2341
2013-06-26,15950,16100,15760,15760,15760,1017
2013-06-27,15970,16010,15810,16010,16010,582
2013-06-28,16220,16790,16220,16600,16600,3398
2013-07-01,16660,16840,16520,16800,16800,834
2013-07-02,17000,17010,16920,17010,17010,1248
2013-07-03,17010,17010,16890,16930,16930,1140
2013-07-04,16940,16950,16890,16910,16910,414
2013-07-05,17000,17130,16990,17110,17110,1604
2013-07-08,17400,17400,17000,17050,17050,1495
2013-07-09,17160,17210,17100,17190,17190,1133
2013-07-10,17190,17260,17090,17130,17130,1218
2013-07-11,17090,17160,16940,17130,17130,3224
2013-07-12,17120,17340,17120,17270,17270,2617
2013-07-16,17330,17380,17280,17310,17310,692
