Date,Open,High,Low,Close,Adj Close,Volume
2014-03-27,10610,10730,10600,10710,10710,30
2014-03-28,10720,10810,10720,10810,10810,100
2014-04-03,11050,11050,11050,11050,11050,10
2014-04-09,10620,10620,10620,10620,10620,10
2014-04-10,10700,10730,10620,10620,10620,70
2014-04-14,10510,10510,10460,10460,10460,31
2014-04-15,10550,10550,10550,10550,10550,8
2014-04-21,10880,10880,10880,10880,10880,3
2014-04-22,10830,10850,10830,10850,10850,7
2014-04-23,10730,10730,10730,10730,10730,5
2014-04-24,10770,10770,10770,10770,10770,10
2014-04-25,10770,10770,10770,10770,10770,90
2014-04-30,10750,10750,10750,10750,10750,1
2014-05-12,10730,10730,10730,10730,10730,50
2014-05-14,10860,10860,10860,10860,10860,550
2014-05-16,10670,10670,10670,10670,10670,50
2014-05-19,10680,10680,10670,10670,10670,2100
2014-05-22,10680,10680,10680,10680,10680,5
2014-05-26,11020,11020,11020,11020,11020,10
2014-05-27,11080,11080,11080,11080,11080,10
2014-05-30,11120,11120,11120,11120,11120,30
2014-06-03,11380,11380,11300,11300,11300,12
2014-06-05,11360,11360,11360,11360,11360,30
2014-06-06,11390,11390,11390,11390,11390,5
2014-06-09,11390,11390,11390,11390,11390,1
2014-06-10,11390,11390,11350,11350,11350,9
2014-06-11,11340,11390,11340,11380,11380,35
2014-06-12,11340,11340,11330,11330,11330,37
2014-06-13,11350,11350,11350,11350,11350,2
2014-06-16,11450,11450,11450,11450,11450,40
2014-06-18,11450,11450,11450,11450,11450,38
2014-06-19,11670,11670,11670,11670,11670,1
2014-06-20,11700,11700,11670,11670,11670,9
2014-06-23,11720,11720,11720,11720,11720,9
2014-06-24,11600,11600,11600,11600,11600,2
2014-06-27,11650,11650,11450,11450,11450,2
2014-06-30,11510,11510,11510,11510,11510,90
2014-07-02,11800,11800,11760,11760,11760,2
2014-07-03,11790,11800,11760,11760,11760,11
2014-07-04,11870,11870,11820,11820,11820,115
2014-07-07,11820,11830,11770,11800,11800,5735
2014-07-08,11610,11610,11580,11580,11580,1098
2014-07-09,11580,11580,11580,11580,11580,1
2014-07-10,11560,11560,11560,11560,11560,220
2014-07-11,11420,11460,11420,11460,11460,402
2014-07-14,11500,11550,11500,11550,11550,2475
2014-07-15,11620,11660,11620,11660,11660,167
2014-07-16,11640,11670,11640,11640,11640,417
2014-07-17,11630,11630,11630,11630,11630,20
2014-07-18,11540,11560,11490,11560,11560,301
2014-07-22,11600,11600,11600,11600,11600,6
2014-07-28,11690,11730,11690,11730,11730,380
2014-07-29,11790,11790,11790,11790,11790,254
2014-07-30,11780,11780,11780,11780,11780,4
2014-07-31,11870,11870,11870,11870,11870,1
2014-08-01,11680,11710,11680,11700,11700,162
2014-08-04,11660,11660,11630,11630,11630,550
2014-08-05,11650,11660,11530,11530,11530,569
2014-08-06,11510,11510,11400,11430,11430,778
2014-08-07,11410,11410,11340,11340,11340,588
2014-08-08,11370,11390,11180,11210,11210,707
2014-08-11,11430,11700,11330,11390,11390,787
2014-08-12,11470,11510,11470,11490,11490,1242
2014-08-13,11470,11510,11450,11500,11500,667
2014-08-14,11580,11590,11580,11590,11590,165
2014-08-15,11610,11610,11580,11590,11590,251
2014-08-18,11620,11620,11570,11580,11580,2155
2014-08-19,11680,11680,11660,11670,11670,1640
2014-08-20,11710,11710,11670,11670,11670,1470
2014-08-21,11710,11780,11710,11770,11770,2162
2014-08-22,11810,11810,11730,11730,11730,1372
2014-08-25,11770,11780,11740,11780,11780,1339
2014-08-26,11780,11780,11710,11710,11710,1424
2014-08-27,11760,11760,11660,11710,11710,1045
2014-08-28,11660,11660,11620,11640,11640,1078
2014-08-29,11620,11650,11590,11610,11610,3555
2014-09-01,11650,11650,11630,11650,11650,859
2014-09-02,11670,11810,11670,11800,11800,8852
2014-09-03,11850,11880,11830,11830,11830,2633
2014-09-04,11820,11820,11800,11810,11810,1470
2014-09-05,11830,11840,11740,11780,11780,15216
2014-09-08,11830,11830,11780,11780,11780,3088
2014-09-09,11850,11870,11820,11820,11820,4387
2014-09-10,11780,11860,11780,11860,11860,3667
2014-09-11,11940,11940,11910,11920,11920,5821
2014-09-12,11970,11970,11910,11920,11920,3021
2014-09-16,11920,11920,11880,11880,11880,2354
2014-09-17,11900,11900,11870,11870,11870,645
2014-09-18,11930,11990,11930,11990,11990,3644
2014-09-19,12040,12130,12030,12110,12110,2181
2014-09-22,12130,12130,12080,12100,12100,1603
2014-09-24,12020,12090,12020,12060,12060,783
2014-09-25,12180,12250,12170,12250,12250,935
2014-09-26,12160,12230,12160,12220,12220,1408
2014-09-29,12300,12300,12240,12280,12280,2810
2014-09-30,12230,12230,12100,12150,12150,2793
2014-10-01,12160,12160,12080,12080,12080,1204
2014-10-02,11910,11910,11730,11760,11760,23638
2014-10-03,11720,11780,11690,11770,11770,20844
2014-10-06,11930,11950,11870,11890,11890,2924
2014-10-07,11870,11950,11830,11830,11830,2822
2014-10-08,11670,11700,11630,11690,11690,2237
2014-10-09,11750,11750,11570,11570,11570,11523
2014-10-10,11370,11430,11360,11410,11410,6057
2014-10-14,11160,11240,11150,11170,11170,2773
2014-10-15,11220,11240,11130,11240,11240,2908
2014-10-16,11000,11040,10950,10990,10990,4433
2014-10-17,11020,11030,10820,10830,10830,7241
2014-10-20,11130,11230,11120,11230,11230,3024
2014-10-21,11260,11260,11040,11070,11070,3754
2014-10-22,11270,11350,11220,11350,11350,1627
2014-10-23,11300,11370,11260,11280,11280,3086
2014-10-24,11490,11490,11390,11390,11390,409
2014-10-27,11490,11520,11460,11520,11520,1895
2014-10-28,11500,11500,11470,11500,11500,2924
2014-10-29,11560,11670,11560,11650,11650,2296
2014-10-30,11680,11770,11680,11770,11770,2388
2014-10-31,11880,12320,11880,12280,12280,12979
2014-11-04,13180,13180,12620,12620,12620,9998
2014-11-05,12590,12650,12550,12640,12640,4019
