Date,Open,High,Low,Close,Adj Close,Volume
2014-12-02,12900,13010,12880,12990,12990,19544
2014-12-03,13070,13110,12970,13000,13000,16074
2014-12-04,13070,13110,13050,13070,13070,39578
2014-12-05,13070,13120,13010,13120,13120,23136
2014-12-08,13220,13220,13090,13150,13150,92263
2014-12-09,13060,13110,13010,13040,13040,64966
2014-12-10,12920,12940,12680,12740,12740,29547
2014-12-11,12550,12680,12490,12670,12670,71309
2014-12-12,12680,12820,12660,12710,12710,33486
2014-12-15,12550,12610,12490,12520,12520,20663
2014-12-16,12390,12400,12250,12270,12270,54359
2014-12-17,12210,12340,12190,12270,12270,45680
2014-12-18,12570,12580,12470,12480,12480,23346
2014-12-19,12730,12790,12680,12770,12770,121941
2014-12-22,12840,12870,12790,12840,12840,11239
2014-12-24,12950,12970,12930,12940,12940,4509
2014-12-25,12930,12940,12900,12920,12920,2677
2014-12-26,12940,12980,12910,12970,12970,5960
2014-12-29,13050,13050,12770,12920,12920,11987
2014-12-30,12930,12930,12780,12780,12780,16967
2015-01-05,12740,12770,12580,12680,12680,22586
2015-01-06,12480,12480,12330,12350,12350,98669
2015-01-07,12280,12400,12280,12330,12330,6293
2015-01-08,12460,12520,12400,12450,12450,153200
2015-01-09,12560,12560,12460,12520,12520,97045
2015-01-13,12360,12480,12260,12480,12480,17668
2015-01-14,12400,12450,12310,12330,12330,4903
2015-01-15,12330,12510,12330,12490,12490,3314
2015-01-16,12270,12400,12190,12400,12400,104771
2015-01-19,12500,12500,12410,12460,12460,2527
2015-01-20,12530,12720,12530,12720,12720,14703
2015-01-21,12690,12690,12570,12660,12660,8671
2015-01-22,12650,12670,12560,12640,12640,2366
2015-01-23,12780,12780,12720,12760,12760,10402
2015-01-26,12590,12750,12590,12740,12740,10228
2015-01-27,12850,12960,12850,12960,12960,13914
2015-01-28,12840,13010,12840,12990,12990,39869
2015-01-29,12870,12940,12820,12830,12830,38325
2015-01-30,12940,12970,12850,12850,12850,3714
2015-02-02,12690,12820,12690,12790,12790,6128
2015-02-03,12840,12860,12600,12630,12630,10003
2015-02-04,12810,12950,12800,12880,12880,35188
2015-02-05,12860,12880,12770,12780,12780,19694
2015-02-06,12900,12900,12840,12860,12860,6474
2015-02-09,12960,12970,12880,12920,12920,1373
2015-02-10,12910,12950,12880,12950,12950,4427
2015-02-12,13130,13190,13120,13140,13140,11432
2015-02-13,13140,13190,13130,13170,13170,11506
2015-02-16,13280,13280,13210,13250,13250,8198
2015-02-17,13220,13290,13200,13280,13280,7521
2015-02-18,13380,13470,13370,13470,13470,4498
2015-02-19,13500,13580,13480,13560,13560,7640
2015-02-20,13610,13620,13560,13610,13610,4058
2015-02-23,13740,13740,13600,13650,13650,5746
2015-02-24,13650,13690,13600,13670,13670,1220
2015-02-25,13750,13760,13660,13660,13660,7682
2015-02-26,13670,13810,13670,13800,13800,3362
2015-02-27,13850,13900,13800,13840,13840,3306
2015-03-02,13890,13930,13840,13840,13840,4462
2015-03-03,13910,13910,13790,13880,13880,2091
2015-03-04,13810,13820,13680,13800,13800,10981
2015-03-05,13800,13850,13770,13850,13850,4960
2015-03-06,13900,14010,13880,14010,14010,7126
2015-03-09,13960,13980,13880,13940,13940,12756
2015-03-10,14020,14030,13810,13850,13850,5570
2015-03-11,13740,13930,13740,13870,13870,18382
2015-03-12,13950,14090,13920,14070,14070,21506
2015-03-13,14220,14290,14140,14240,14240,26311
2015-03-16,14210,14260,14170,14200,14200,11705
2015-03-17,14330,14360,14270,14330,14330,7109
2015-03-18,14360,14400,14320,14400,14400,4044
2015-03-19,14410,14420,14250,14330,14330,22154
2015-03-20,14380,14380,14270,14370,14370,9296
2015-03-23,14410,14500,14400,14460,14460,2180
2015-03-24,14440,14460,14370,14440,14440,4180
2015-03-25,14420,14480,14330,14470,14470,11905
2015-03-26,14370,14380,14220,14320,14320,73119
2015-03-27,14030,14460,14030,14250,14250,39323
2015-03-30,14250,14330,14180,14320,14320,2172
2015-03-31,14500,14500,14160,14160,14160,2691
2015-04-01,14070,14120,13920,14000,14000,27281
2015-04-02,14090,14350,14080,14260,14260,8134
2015-04-03,14260,14330,14240,14330,14330,8870
2015-04-06,14210,14310,14200,14310,14310,1722
2015-04-07,14400,14520,14400,14480,14480,5790
2015-04-08,14550,14620,14520,14580,14580,11602
2015-04-09,14600,14640,14580,14630,14630,25575
2015-04-10,14660,14660,14550,14600,14600,10878
2015-04-13,14600,14600,14470,14550,14550,17689
2015-04-14,14540,14590,14530,14570,14570,16137
2015-04-15,14530,14580,14500,14520,14520,2959
2015-04-16,14530,14620,14470,14620,14620,5546
2015-04-17,14610,14620,14520,14520,14520,10129
2015-04-20,14400,14550,14350,14480,14480,1962
2015-04-21,14530,14710,14530,14710,14710,12379
2015-04-22,14770,14850,14760,14840,14840,6392
2015-04-23,14900,14980,14830,14920,14920,55242
2015-04-24,14890,14890,14800,14840,14840,4177
2015-04-27,14860,14860,14750,14780,14780,30477
2015-04-28,14850,14920,14850,14890,14890,7100
2015-04-30,14680,14720,14510,14530,14530,27748
2015-05-01,14520,14530,14370,14480,14480,6831
2015-05-07,14380,14480,14360,14380,14380,10898
2015-05-08,14440,14520,14390,14500,14500,6066
2015-05-11,14680,14710,14570,14570,14570,6198
2015-05-12,14570,14600,14470,14590,14590,1538
2015-05-13,14550,14650,14490,14650,14650,6518
2015-05-14,14570,14590,14490,14540,14540,1981
2015-05-15,14610,14650,14540,14620,14620,1604
2015-05-18,14700,14820,14690,14810,14810,10823
2015-05-19,14850,14920,14850,14890,14890,2990
2015-05-20,15010,15060,14960,15000,15000,3505
2015-05-21,15030,15120,15000,15030,15030,8166
2015-05-22,15030,15040,14960,15030,15030,595
2015-05-25,15110,15150,15090,15150,15150,3142
2015-05-26,15150,15160,15110,15130,15130,14873
2015-05-27,15090,15200,15090,15170,15170,14407
2015-05-28,15250,15310,15200,15260,15260,14881
2015-05-29,15200,15310,15200,15250,15250,4647
2015-06-01,15170,15310,15140,15290,15290,6465
2015-06-02,15360,15360,15210,15240,15240,10034
2015-06-03,15200,15240,15160,15200,15200,1740
2015-06-04,15250,15260,15200,15230,15230,2542
2015-06-05,15140,15180,15110,15180,15180,4539
2015-06-08,15270,15270,15110,15130,15130,5331
2015-06-09,15040,15050,14890,14910,14910,3091
2015-06-10,14920,15010,14810,14840,14840,12082
2015-06-11,14930,15070,14930,15000,15000,9620
2015-06-12,15040,15070,15000,15040,15040,14682
2015-06-15,14910,15050,14900,15040,15040,3646
2015-06-16,15000,15020,14910,14950,14950,5991
2015-06-17,14990,14990,14840,14880,14880,2138
2015-06-18,14860,14860,14740,14750,14750,13163
2015-06-19,14890,14890,14820,14850,14850,11979
2015-06-22,14850,15030,14840,15010,15010,13770
2015-06-23,15140,15270,15120,15270,15270,20030
2015-06-24,15300,15370,15300,15320,15320,14217
2015-06-25,15240,15270,15210,15230,15230,2634
2015-06-26,15230,15240,15100,15200,15200,1569
2015-06-29,14710,14930,14700,14800,14800,7560
2015-06-30,14820,14870,14770,14830,14830,25324
2015-07-01,14950,14950,14850,14920,14920,6878
2015-07-02,15080,15090,15000,15020,15020,7505
2015-07-03,15010,15080,15000,15080,15080,1510
2015-07-06,14810,14900,14750,14800,14800,17721
2015-07-07,14990,15010,14920,14920,14920,2302
2015-07-08,14870,14880,14460,14460,14460,6092
2015-07-09,14200,14420,13950,14410,14410,18415
2015-07-10,14500,14630,14450,14470,14470,3272
2015-07-13,14620,14770,14600,14740,14740,4437
2015-07-14,14990,15010,14900,14930,14930,28320
2015-07-15,15010,15030,14970,15030,15030,35374
2015-07-16,15100,15140,15060,15130,15130,7180
2015-07-17,15140,15160,15130,15160,15160,2768
2015-07-21,15250,15260,15200,15250,15250,4234
2015-07-22,15120,15140,15070,15080,15080,12871
2015-07-23,15120,15170,15110,15160,15160,4528
2015-07-24,15120,15130,15060,15060,15060,4589
2015-07-27,14980,15010,14860,14940,14940,9989
2015-07-28,14780,14940,14700,14850,14850,12069
2015-07-29,14890,14900,14820,14890,14890,70216
2015-07-30,15000,15080,14980,15030,15030,7824
2015-07-31,15040,15100,15010,15100,15100,3676
2015-08-03,15130,15130,15000,15110,15110,2535
2015-08-04,15070,15130,15060,15120,15120,1721
2015-08-05,14980,15160,14980,15090,15090,3329
2015-08-06,15210,15280,15160,15160,15160,10081
2015-08-07,15100,15230,15060,15230,15230,7692
2015-08-10,15170,15300,15100,15290,15290,6098
2015-08-11,15380,15380,15190,15270,15270,2137
2015-08-12,15190,15250,14970,15080,15080,5703
2015-08-13,15010,15120,14940,15080,15080,2685
2015-08-14,15070,15080,15040,15050,15050,1438
2015-08-17,15100,15150,15070,15100,15100,908
2015-08-18,15120,15150,15100,15100,15100,3339
2015-08-19,15040,15050,14870,14870,14870,5175
2015-08-20,14820,14820,14660,14670,14670,3807
2015-08-21,14370,14370,14210,14210,14210,28486
2015-08-24,13800,13870,13410,13420,13420,55318
2015-08-25,13120,13650,12800,12980,12980,65028
2015-08-26,13030,13420,12950,13350,13350,52621
2015-08-27,13650,13760,13510,13570,13570,28883
2015-08-28,13940,14020,13870,13990,13990,11331
2015-08-31,13930,13930,13750,13840,13840,10508
2015-09-01,13780,13780,13320,13330,13330,8618
2015-09-02,13070,13480,13040,13190,13190,12271
2015-09-03,13410,13500,13290,13290,13290,36466
2015-09-04,13390,13390,12900,13020,13020,14576
2015-09-07,12900,13090,12780,13030,13030,21271
2015-09-08,13050,13070,12740,12740,12740,3464
2015-09-09,13200,13550,13130,13550,13550,13271
2015-09-10,13130,13350,13120,13320,13320,3517
2015-09-11,13160,13390,13160,13330,13330,10335
2015-09-14,13380,13380,13150,13200,13200,12863
2015-09-15,13230,13410,13150,13160,13160,6934
2015-09-16,13310,13340,13210,13270,13270,3219
2015-09-17,13390,13470,13340,13470,13470,2335
2015-09-18,13370,13370,13150,13200,13200,4131
2015-09-24,12970,13290,12860,12860,12860,3307
2015-09-25,12870,13070,12810,13070,13070,3294
2015-09-28,13150,13160,12970,13080,13080,11954
2015-09-29,12790,12790,12430,12460,12460,14152
