Date,Open,High,Low,Close,Adj Close,Volume
2012-08-09,1000,1005,999,1005,1005,6080
2012-08-10,1004,1004,1001,1001,1001,40
2012-08-13,1001,1002,1000,1002,1002,30
2012-08-14,1005,1005,1004,1005,1005,40
2012-08-15,1004,1004,998,998,998,60
2012-08-16,1005,1008,1005,1008,1008,60
2012-08-17,1013,1013,1013,1013,1013,10
2012-08-20,1016,1016,1016,1016,1016,10
2012-08-23,1010,1010,1010,1010,1010,110
2012-08-27,1012,1012,1012,1012,1012,10
2012-08-28,1004,1004,1004,1004,1004,10
2012-08-29,1001,1001,1001,1001,1001,10
2012-08-30,999,999,998,998,998,20
2012-08-31,993,995,993,995,995,70
2012-09-03,988,993,988,993,993,50
2012-09-04,985,985,983,983,983,30
2012-09-06,976,976,976,976,976,10
2012-09-07,990,990,989,989,989,30
2012-09-14,1004,1006,1003,1005,1005,50
2012-09-19,1013,1013,1013,1013,1013,10
2012-09-26,1005,1005,1001,1001,1001,120
2012-09-27,1006,1008,1006,1008,1008,20
2012-09-28,1006,1006,1006,1006,1006,100
2012-10-01,1036,1036,994,994,994,50
2012-10-03,992,992,992,992,992,40
2012-10-04,998,998,998,998,998,30
2012-10-09,997,997,997,997,997,50
2012-10-10,983,983,983,983,983,10
2012-10-15,982,982,982,982,982,10
2012-10-18,1005,1010,1005,1010,1010,50
2012-11-07,1010,1010,1010,1010,1010,10
2012-11-09,991,991,991,991,991,10
2012-11-12,988,988,988,988,988,20
2012-11-13,984,984,984,984,984,10
2012-11-16,1009,1010,1006,1010,1010,220
2012-11-19,1037,1037,1037,1037,1037,100
2012-11-22,1032,1032,1032,1032,1032,10
2012-11-26,1047,1047,1047,1047,1047,450
2012-11-30,1043,1043,1043,1043,1043,10
2012-12-03,1043,1043,1043,1043,1043,10
2012-12-05,1042,1042,1042,1042,1042,100
2012-12-06,1044,1044,1044,1044,1044,10
2012-12-10,1048,1048,1048,1048,1048,200
2012-12-13,1057,1057,1057,1057,1057,100
2012-12-14,1057,1057,1057,1057,1057,10
2012-12-17,1071,1071,1071,1071,1071,10
2012-12-25,1092,1101,1092,1101,1101,50
2012-12-27,1097,1097,1097,1097,1097,30
2013-01-04,1126,1126,1126,1126,1126,50
2013-01-22,1144,1144,1144,1144,1144,10
2013-01-23,1136,1136,1136,1136,1136,100
2013-01-28,1155,1155,1155,1155,1155,210
2013-01-31,1160,1160,1160,1160,1160,10
2013-02-04,1181,1181,1181,1181,1181,40
2013-02-05,1182,1182,1179,1179,1179,220
2013-02-06,1180,1193,1180,1193,1193,150
2013-02-07,1185,1185,1185,1185,1185,210
2013-02-13,1194,1194,1191,1191,1191,230
2013-02-14,1180,1180,1180,1180,1180,10
2013-02-15,1181,1181,1181,1181,1181,10
2013-02-19,1182,1182,1182,1182,1182,400
2013-02-21,1189,1189,1189,1189,1189,10
2013-02-25,1194,1203,1193,1193,1193,50
2013-02-26,1196,1197,1196,1196,1196,270
2013-02-27,1194,1194,1179,1180,1180,280
2013-02-28,1190,1190,1183,1183,1183,20
2013-03-01,1196,1196,1196,1196,1196,100
2013-03-04,1201,1211,1201,1211,1211,160
2013-03-08,1212,1212,1212,1212,1212,140
2013-03-12,1248,1248,1248,1248,1248,420
2013-03-13,1237,1237,1237,1237,1237,10
2013-03-14,1241,1241,1241,1241,1241,10
2013-03-15,1239,1250,1239,1250,1250,280
2013-03-18,1239,1239,1227,1237,1237,300
2013-03-21,1242,1242,1242,1242,1242,10
2013-03-22,1242,1242,1242,1242,1242,100
2013-03-25,1249,1249,1237,1248,1248,860
2013-03-28,1262,1262,1249,1249,1249,440
2013-03-29,1245,1245,1237,1243,1243,40
2013-04-01,1225,1225,1223,1223,1223,70
2013-04-02,1216,1216,1212,1212,1212,70
2013-04-03,1213,1218,1213,1218,1218,210
2013-04-05,1240,1244,1240,1240,1240,60
2013-04-08,1274,1274,1274,1274,1274,100
2013-04-09,1299,1304,1274,1304,1304,220
