Date,Open,High,Low,Close,Adj Close,Volume
2019-02-06,1591,1591,1584,1584,1584,20010
2019-02-07,1575,1575,1575,1575,1575,70
2019-02-08,1546,1546,1544,1544,1544,20
2019-02-12,1553,1574,1553,1574,1574,80
2019-02-18,1605,1605,1604,1604,1604,20
2019-02-26,1629,1629,1629,1629,1629,10
2019-03-04,1634,1634,1634,1634,1634,500
2019-03-12,1614,1614,1614,1614,1614,20
2019-03-20,1610,1610,1610,1610,1610,10
2019-03-27,1625,1625,1625,1625,1625,20000
2019-03-28,1601,1601,1601,1601,1601,37000
2019-04-02,1641,1641,1641,1641,1641,50
2019-04-05,1639,1643,1639,1643,1643,20000
2019-04-12,1624,1624,1624,1624,1624,20000
2019-04-19,1639,1639,1639,1639,1639,10
2019-04-22,1635,1635,1635,1635,1635,37000
2019-04-23,1635,1635,1635,1635,1635,200
2019-05-08,1599,1599,1587,1587,1587,120
2019-05-09,1571,1571,1571,1571,1571,160
2019-06-24,1563,1563,1563,1563,1563,10
2019-07-01,1607,1607,1607,1607,1607,100
2019-07-02,1604,1607,1604,1607,1607,190
2019-07-08,1600,1600,1600,1600,1600,20
2019-07-16,1595,1595,1595,1595,1595,300
2019-07-18,1580,1580,1580,1580,1580,10
2019-07-22,1580,1580,1580,1580,1580,200
2019-07-29,1591,1591,1585,1585,1585,50
2019-08-01,1580,1584,1580,1584,1584,35620
2019-08-02,1561,1561,1550,1550,1550,72160
2019-08-05,1533,1534,1518,1520,1520,65090
2019-08-06,1480,1495,1480,1495,1495,126010
2019-08-07,1520,1520,1520,1520,1520,35000
2019-08-08,1513,1520,1513,1520,1520,20020
2019-08-13,1505,1505,1505,1505,1505,100
2019-08-14,1504,1504,1498,1498,1498,9760
2019-08-15,1472,1483,1472,1483,1483,70030
2019-08-19,1497,1497,1497,1497,1497,35620
2019-08-20,1503,1503,1503,1503,1503,30
2019-08-21,1498,1498,1498,1498,1498,630
2019-08-23,1499,1504,1499,1504,1504,1280
2019-08-26,1469,1478,1469,1478,1478,130
2019-08-30,1504,1505,1504,1505,1505,20
2019-09-03,1514,1514,1514,1514,1514,20
2019-09-04,1509,1509,1503,1503,1503,40
2019-09-06,1538,1538,1538,1538,1538,300
2019-09-12,1598,1598,1598,1598,1598,35000
2019-09-13,1603,1603,1599,1599,1599,1160
2019-09-26,1639,1639,1639,1639,1639,10
2019-09-27,1621,1621,1609,1620,1620,220
2019-09-30,1612,1612,1612,1612,1612,35400
2019-10-01,1614,1624,1614,1624,1624,840
2019-10-07,1592,1595,1589,1589,1589,38070
2019-10-08,1597,1603,1597,1603,1603,860
2019-10-09,1588,1594,1588,1594,1594,1700
2019-10-16,1658,1664,1658,1664,1664,200
2019-10-21,1646,1646,1646,1646,1646,80
2019-10-24,1669,1669,1669,1669,1669,80
2019-11-05,1711,1711,1711,1711,1711,1120
2019-11-15,1712,1712,1712,1712,1712,35000
2019-11-21,1693,1710,1693,1710,1710,80110
2019-12-04,1719,1723,1719,1723,1723,55140
2019-12-06,1733,1733,1733,1733,1733,35000
2019-12-09,1745,1745,1745,1745,1745,10
2019-12-16,1757,1757,1757,1757,1757,9900
2019-12-17,1768,1768,1768,1768,1768,10
2019-12-18,1761,1761,1761,1761,1761,100
2019-12-20,1752,1752,1752,1752,1752,540
2019-12-24,1754,1754,1744,1744,1744,400
2019-12-27,1759,1759,1759,1759,1759,10
2020-01-06,1715,1716,1715,1716,1716,1020
2020-01-07,1725,1746,1725,1746,1746,540
2020-01-10,1754,1754,1754,1754,1754,20
2020-01-16,1748,1748,1748,1748,1748,10
2020-01-24,1788,1788,1748,1748,1748,20
2020-01-27,1748,1748,1719,1725,1725,60
2020-01-30,1712,1712,1712,1712,1712,10
2020-02-12,1740,1740,1737,1737,1737,130
2020-02-13,1721,1721,1720,1720,1720,1270
2020-02-14,1706,1706,1706,1706,1706,1270
2020-02-27,1600,1600,1593,1593,1593,20
2020-02-28,1527,1527,1527,1527,1527,10
2020-03-02,1528,1529,1528,1529,1529,40
2020-03-05,1521,1521,1521,1521,1521,10
2020-03-11,1420,1420,1405,1405,1405,20
2020-03-12,1405,1405,1338,1342,1342,60
2020-03-16,1352,1352,1252,1271,1271,650
2020-03-24,1361,1361,1361,1361,1361,10
2020-03-26,1420,1451,1420,1451,1451,470
2020-04-06,1271,1373,1271,1373,1373,800
2020-04-07,1343,1373,1343,1373,1373,20
2020-05-13,1498,1499,1498,1499,1499,20
2020-05-14,1489,1489,1476,1476,1476,20
2020-05-15,1467,1478,1467,1478,1478,20
2020-05-18,1479,1484,1478,1484,1484,50
2020-05-20,1521,1521,1521,1521,1521,10
2020-05-21,1515,1515,1515,1515,1515,10
2020-05-22,1501,1501,1501,1501,1501,10
