Date,Open,High,Low,Close,Adj Close,Volume
2012-01-26,1407,1407,1407,1407,1407,10
2012-02-27,1445,1445,1445,1445,1445,10
2012-03-26,1394,1394,1394,1394,1394,10
2012-04-25,1316,1316,1316,1316,1316,10
2012-05-18,1203,1203,1203,1203,1203,10
2012-05-25,1226,1226,1226,1226,1226,10
2012-06-28,1165,1165,1165,1165,1165,10
2012-06-29,1145,1145,1145,1145,1145,50
2012-07-26,1156,1156,1156,1156,1156,10
2012-08-15,1088,1088,1088,1088,1088,40
2012-08-27,1184,1184,1161,1161,1161,320
2012-09-13,1196,1196,1196,1196,1196,20
2012-09-14,1250,1250,1250,1250,1250,300
2012-09-28,1267,1267,1267,1267,1267,10
2012-10-29,1482,1482,1482,1482,1482,10
2012-11-27,1534,1534,1534,1534,1534,10
2012-12-17,1334,1334,1334,1334,1334,30
2012-12-26,1595,1595,1595,1595,1595,10
2013-01-28,1719,1719,1595,1600,1600,30
2013-01-29,1600,1600,1600,1600,1600,10
2013-02-04,1750,1750,1750,1750,1750,10
2013-02-05,1680,1680,1630,1670,1670,70
2013-02-06,1681,1681,1681,1681,1681,10
2013-02-12,1650,1650,1650,1650,1650,30
2013-02-19,1630,1630,1630,1630,1630,30
2013-02-25,1610,1610,1610,1610,1610,40
2013-02-28,1580,1580,1580,1580,1580,30
2013-03-08,1349,1349,1349,1349,1349,100
2013-03-14,1395,1395,1395,1395,1395,30
2013-03-18,1334,1334,1334,1334,1334,30
2013-03-29,1630,1630,1630,1630,1630,10
2013-04-01,1340,1340,1340,1340,1340,30
2013-04-02,1340,1340,1340,1340,1340,10
2013-04-03,1340,1340,1340,1340,1340,10
2013-04-12,1599,1599,1599,1599,1599,130
2013-04-18,1340,1340,1340,1340,1340,20
2013-04-19,1340,1340,1340,1340,1340,10
2013-04-23,1320,1320,1320,1320,1320,10
2013-05-01,1300,1320,1300,1320,1320,60
2013-05-02,1350,1350,1350,1350,1350,10
2013-05-08,1300,1330,1300,1330,1330,130
2013-05-09,1300,1300,1300,1300,1300,50
2013-05-27,1501,1501,1501,1501,1501,10
2013-05-29,1470,1470,1470,1470,1470,120
2013-05-30,1470,1470,1470,1470,1470,330
2013-07-29,1090,1090,1090,1090,1090,50
2013-08-14,1361,1361,1361,1361,1361,10
2013-09-30,1093,1093,1093,1093,1093,30
2013-10-03,1295,1295,1295,1295,1295,10
2013-10-31,1300,1300,1300,1300,1300,200
2013-11-12,1280,1280,1280,1280,1280,60
2013-12-18,1280,1280,1280,1280,1280,430
2014-03-20,967,967,967,967,967,250
2014-06-10,1117,1117,1117,1117,1117,100
2014-06-12,1250,1250,1250,1250,1250,100
2014-11-04,1200,1360,1200,1350,1350,390
2014-11-07,1432,1432,1432,1432,1432,50
2014-12-22,1200,1200,1200,1200,1200,10
2014-12-26,1189,1189,1189,1189,1189,460
2015-01-09,1141,1141,1141,1141,1141,10
2015-01-14,1723,1723,1723,1723,1723,10
2015-01-19,1420,1420,1090,1090,1090,400
2015-02-05,1423,1423,1423,1423,1423,20
2016-03-15,910,1360,910,1360,1360,20
2016-03-16,1103,1339,1103,1339,1339,30
2016-03-17,1216,1336,1204,1217,1217,440
2016-03-18,1030,1030,1030,1030,1030,10
2016-03-22,1031,1031,1031,1031,1031,10
2016-03-23,1032,1032,1032,1032,1032,30
2016-03-28,999,999,999,999,999,300
2016-04-01,955,955,955,955,955,20
2016-04-11,950,950,950,950,950,20
2016-05-30,940,940,940,940,940,30
2016-07-19,940,940,940,940,940,70
2016-09-05,950,950,950,950,950,200
2016-09-08,918,918,918,918,918,150
2016-09-20,918,918,918,918,918,10
2016-09-27,914,914,914,914,914,100
2016-09-28,909,909,909,909,909,20
2016-10-27,995,995,995,995,995,100
2016-11-11,995,995,995,995,995,30
2016-11-25,1560,1560,1560,1560,1560,340
2016-11-28,1287,1287,1201,1201,1201,20
2016-11-29,1200,1200,1200,1200,1200,300
2016-11-30,1473,1575,1030,1046,1046,400
2016-12-08,1100,1100,1100,1100,1100,10
2016-12-09,1391,1399,1391,1399,1399,90
2016-12-12,1355,1355,1145,1176,1176,110
2016-12-16,1398,1398,1398,1398,1398,10
2017-01-26,1274,1274,1274,1274,1274,10
2017-01-27,1309,1309,1309,1309,1309,20
2017-02-01,1309,1309,1309,1309,1309,20
2017-02-24,1327,1327,1327,1327,1327,10
2017-04-07,1260,1260,1260,1260,1260,30
2017-04-14,927,927,927,927,927,10
2017-04-18,1259,1260,1259,1260,1260,260
2017-04-19,1580,1580,1260,1260,1260,50
2017-04-20,1165,1175,1045,1175,1175,500
2017-04-21,1088,1150,1082,1150,1150,200
2017-04-24,1083,1150,1083,1150,1150,120
2017-04-25,1145,1150,1145,1150,1150,130
2017-04-26,1200,1260,1200,1260,1260,140
2017-04-28,1150,1150,1150,1150,1150,50
2017-05-12,1084,1084,1055,1055,1055,110
2017-05-15,1174,1174,1174,1174,1174,110
2017-05-19,1180,1180,1180,1180,1180,10
2017-05-23,1180,1180,1180,1180,1180,100
2017-05-25,1250,1250,1250,1250,1250,10
2017-05-29,1230,1230,1230,1230,1230,10
2017-05-31,1230,1230,1230,1230,1230,10
2017-06-12,1236,1250,1236,1250,1250,30
2017-06-14,1250,1250,1250,1250,1250,380
2017-06-19,1176,1439,1176,1439,1439,40
2017-07-05,1438,1438,1438,1438,1438,100
2017-07-06,1047,1248,1047,1248,1248,740
2017-08-01,1250,1250,1250,1250,1250,550
2017-08-07,1250,1250,1250,1250,1250,30
2017-08-22,1550,1550,1550,1550,1550,10
2017-08-23,1473,1473,1473,1473,1473,40
2017-08-24,1546,1546,1546,1546,1546,40
2017-09-11,1500,1500,1500,1500,1500,10
2017-09-15,1483,1483,1483,1483,1483,10
2017-09-20,1134,1500,1134,1500,1500,30
2017-09-27,1421,1421,1421,1421,1421,30
2017-09-28,1451,1491,1451,1491,1491,20
2017-10-18,1210,1450,1210,1450,1450,20
2017-10-19,1262,1270,1262,1270,1270,120
2017-10-20,1340,1340,1340,1340,1340,80
2017-10-24,1330,1362,1310,1362,1362,30
2017-10-26,1362,1362,1362,1362,1362,10
2017-11-01,1435,1435,1435,1435,1435,10
