Date,Open,High,Low,Close,Adj Close,Volume
2008-07-23,11140,11240,11130,11220,11220,5
2008-07-25,11250,11250,11250,11250,11250,1
2008-07-29,11190,11190,11190,11190,11190,1
2008-07-31,11500,11600,11500,11600,11600,2
2008-08-01,11570,11570,11410,11410,11410,2
2008-08-08,11520,11520,11500,11500,11500,501
2008-08-18,11320,11360,11320,11360,11360,2
2008-08-19,11260,11260,11200,11200,11200,2
2008-08-21,11360,11360,11360,11360,11360,2
2008-08-26,11050,11050,11050,11050,11050,1
2008-08-27,11000,11000,11000,11000,11000,1
2008-08-29,11340,11340,11340,11340,11340,1
2008-09-12,11000,11000,11000,11000,11000,1
2008-09-19,10810,10810,10810,10810,10810,1
2008-09-22,10780,10780,10780,10780,10780,1
2008-09-24,11150,11150,11150,11150,11150,5
2008-09-25,10390,10710,10390,10710,10710,5
2008-09-26,10370,10790,10370,10790,10790,2
2008-09-29,11000,11000,11000,11000,11000,3
2008-10-01,10600,10600,10600,10600,10600,2
2008-10-07,10430,10430,10430,10430,10430,6
2008-10-10,8650,8650,8650,8650,8650,8
2008-10-15,9420,9420,9420,9420,9420,8
2008-10-22,9720,9720,9720,9720,9720,1
2008-11-06,9940,9940,9940,9940,9940,1
2008-11-19,9580,9580,9580,9580,9580,1
2008-12-02,8870,8870,8870,8870,8870,1
2008-12-16,9800,9800,9800,9800,9800,3
2008-12-17,9840,9840,9840,9840,9840,3
2008-12-22,9770,9770,9770,9770,9770,3
2009-01-15,8600,8600,8600,8600,8600,2
2009-01-16,8770,8770,8770,8770,8770,11
2009-01-19,8970,8970,8850,8850,8850,22
2009-02-06,8230,8230,8230,8230,8230,1
2009-02-09,8170,8180,7990,7990,7990,4
2009-02-18,7920,7920,7920,7920,7920,1
2009-02-19,7890,7890,7890,7890,7890,1
2009-02-26,7310,7310,7310,7310,7310,1
2009-03-12,7060,7060,7060,7060,7060,1
2009-03-13,7090,7090,7090,7090,7090,1
2009-03-24,7870,7870,7870,7870,7870,3
2009-03-27,8270,8270,8270,8270,8270,6
2009-04-03,8040,8040,8040,8040,8040,1
2009-05-11,8450,8450,8450,8450,8450,10
2009-05-28,8690,8720,8690,8720,8720,12
2009-05-29,8660,8660,8560,8560,8560,5
2009-06-01,8670,8670,8670,8670,8670,1
2009-06-05,8770,8770,8770,8770,8770,1
2009-06-15,9260,9260,9260,9260,9260,5
2009-06-16,9100,9100,9050,9050,9050,11
2009-06-22,9200,9200,9200,9200,9200,1
2009-06-29,9070,9190,9070,9190,9190,2
2009-07-13,8720,8800,8720,8800,8800,7
2009-07-15,8630,8630,8630,8630,8630,1
2009-07-28,9070,9070,9070,9070,9070,1
2009-08-12,9360,9380,9360,9380,9380,2
2009-10-08,8910,8910,8910,8910,8910,1
